,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,110.0573473171312,4.332966429808315,4.332966429808315
1219,1219,2021.0,August,124.86805954758002,4.916065336518899,4.916065336518899
1220,1220,2021.0,September,49.944766998291016,1.966329409381536,1.966329409381536
1221,1221,2021.0,October,86.08653017939353,3.389233471629667,3.389233471629667
1222,1222,2021.0,November,18.82582427044304,0.7411741838757102,0.7411741838757102
1223,1223,2021.0,December,136.3515266496308,5.368170340536646,5.368170340536646
1224,1224,2022.0,January,6.4791494388969575,0.2550846235786204,0.2550846235786204
1225,1225,2022.0,February,34.757133717439615,1.36839109123778,1.36839109123778
1226,1226,2022.0,March,79.58442388262067,3.1332450347488456,3.1332450347488456
1227,1227,2022.0,April,132.43343614072216,5.213914808689849,5.213914808689849
1228,1228,2022.0,May,77.9270788114898,3.067995228798812,3.067995228798812
1229,1229,2022.0,June,66.02808891997046,2.599531059841357,2.599531059841357
