,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,11.337863235246568,0.446372568316794,0.446372568316794
1219,1219,2021.0,August,18.70762290841057,0.7365205869452981,0.7365205869452981
1220,1220,2021.0,September,9.925064776624952,0.3907505817568878,0.3907505817568878
1221,1221,2021.0,October,9.011745092414674,0.3547931138745935,0.3547931138745935
1222,1222,2021.0,November,14.271839578946432,0.561883447990017,0.561883447990017
1223,1223,2021.0,December,230.89774395170667,9.090462360303412,9.090462360303412
1224,1224,2022.0,January,7.527588537761143,0.2963617534551631,0.2963617534551631
1225,1225,2022.0,February,12.167351262910026,0.4790295772799223,0.4790295772799223
1226,1226,2022.0,March,9.704966976529075,0.3820853140365778,0.3820853140365778
1227,1227,2022.0,April,8.704121121338435,0.342681933910962,0.342681933910962
1228,1228,2022.0,May,19.37670868351346,0.7628625465950182,0.7628625465950182
1229,1229,2022.0,June,26.62487332026164,1.0482233590654189,1.0482233590654189
