,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,33.06423426198435,1.3017415063773368,1.3017415063773368
1219,1219,2021.0,August,32.38144011025901,1.274859846860591,1.274859846860591
1220,1220,2021.0,September,25.77929500957112,1.014932874392564,1.014932874392564
1221,1221,2021.0,October,3.006717719219543,0.1183747133551001,0.1183747133551001
1222,1222,2021.0,November,5.296558039528983,0.2085259070680702,0.2085259070680702
1223,1223,2021.0,December,59.054631474253895,2.324985491112358,2.324985491112358
1224,1224,2022.0,January,8.437067804755745,0.3321680238092813,0.3321680238092813
1225,1225,2022.0,February,9.21406232393705,0.3627583592101201,0.3627583592101201
1226,1226,2022.0,March,22.519196059677625,0.8865825220345522,0.8865825220345522
1227,1227,2022.0,April,38.11825798370026,1.500718818255916,1.500718818255916
1228,1228,2022.0,May,23.883848316066867,0.9403089888215302,0.9403089888215302
1229,1229,2022.0,June,38.106761219737294,1.5002661897534368,1.5002661897534368
