,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,83.68992032384025,3.294878752907097,3.294878752907097
1219,1219,2021.0,August,143.67966253517648,5.656679627369153,5.656679627369153
1220,1220,2021.0,September,79.08700132652147,3.1136614695480898,3.1136614695480898
1221,1221,2021.0,October,200.36508946164824,7.888389348883789,7.888389348883789
1222,1222,2021.0,November,36.42120448230992,1.4339056882799182,1.4339056882799182
1223,1223,2021.0,December,204.8008600720287,8.063025987087745,8.063025987087745
1224,1224,2022.0,January,17.764815087854508,0.6994021688131696,0.6994021688131696
1225,1225,2022.0,February,47.497830114421056,1.8699933115913805,1.8699933115913805
1226,1226,2022.0,March,102.642944922814,4.041060823732835,4.041060823732835
1227,1227,2022.0,April,167.591608261921,6.598094813461458,6.598094813461458
1228,1228,2022.0,May,79.68574903138291,3.137234213833973,3.137234213833973
1229,1229,2022.0,June,50.8049778232913,2.000195977294933,2.000195977294933
