,datetime,NDVI
0,2000-02-18,0.28024132653061223
1,2000-03-05,0.26705357142857145
2,2000-03-21,0.23589132653061226
3,2000-04-06,0.23108010204081636
4,2000-04-22,0.2466668367346939
5,2000-05-08,0.23442857142857143
6,2000-05-24,0.2280112244897959
7,2000-06-09,0.24496326530612247
8,2000-06-25,0.2724408163265306
9,2000-07-11,0.2852928571428572
10,2000-07-27,0.33729489795918366
11,2000-08-12,0.3830040816326531
12,2000-08-28,0.32901173469387757
13,2000-09-13,0.2973326530612245
14,2000-09-29,0.32205051020408165
15,2000-10-15,0.29993928571428574
16,2000-10-31,0.4460474489795918
17,2000-11-16,0.5407285714285714
18,2000-12-02,0.5423581632653062
19,2000-12-18,0.5431
20,2001-01-01,0.4961336734693878
21,2001-01-17,0.4202571428571429
22,2001-02-02,0.3653086734693878
23,2001-02-18,0.4124091836734694
24,2001-03-06,0.40599285714285716
25,2001-03-22,0.4150969387755102
26,2001-04-07,0.4510928571428572
27,2001-04-23,0.3377510204081633
28,2001-05-09,0.2529821428571429
29,2001-05-25,0.43040867346938777
30,2001-06-10,0.4580204081632654
31,2001-06-26,0.32708265306122447
32,2001-07-12,0.30234642857142857
33,2001-07-28,0.366345918367347
34,2001-08-13,0.32546632653061225
35,2001-08-29,0.3021734693877551
36,2001-09-14,0.2917530612244898
37,2001-09-30,0.28183469387755106
38,2001-10-16,0.26018367346938776
39,2001-11-01,0.29689489795918367
40,2001-11-17,0.30810561224489796
41,2001-12-03,0.5079229591836735
42,2001-12-19,0.6608765306122449
43,2002-01-01,0.6221938775510205
44,2002-01-17,0.5960897959183673
45,2002-02-02,0.5884989795918367
46,2002-02-18,0.5762948979591838
47,2002-03-06,0.5876750000000001
48,2002-03-22,0.46210937500000004
49,2002-04-07,0.7400831632653062
50,2002-04-23,0.6963479591836734
51,2002-05-09,0.7564219387755102
52,2002-05-25,0.7244852040816327
53,2002-06-10,0.7031040816326531
54,2002-06-26,0.6492158163265306
55,2002-07-12,0.556338775510204
56,2002-07-28,0.5017683673469389
57,2002-08-13,0.501175
58,2002-08-29,0.48278163265306123
59,2002-09-14,0.4465775510204082
60,2002-09-30,0.4213877551020408
61,2002-10-16,0.4739066326530612
62,2002-11-01,0.47760561224489795
63,2002-11-17,0.43100816326530617
64,2002-12-03,0.37367193877551025
65,2002-12-19,0.36553469387755105
66,2003-01-01,0.3460484693877551
67,2003-01-17,0.3542872448979592
68,2003-02-02,0.444836224489796
69,2003-02-18,0.48315714285714284
70,2003-03-06,0.49576632653061226
71,2003-03-22,0.5425020408163266
72,2003-04-07,0.5356586734693878
73,2003-04-23,0.4924209183673469
74,2003-05-09,0.4076576530612245
75,2003-05-25,0.3525066326530612
76,2003-06-10,0.31053367346938776
77,2003-06-26,0.3169688775510204
78,2003-07-12,0.286005612244898
79,2003-07-28,0.34725510204081633
80,2003-08-13,0.38217091836734696
81,2003-08-29,0.45911326530612245
82,2003-09-14,0.3799336734693878
83,2003-09-30,0.3345265306122449
84,2003-10-16,0.31530612244897965
85,2003-11-01,0.3026224489795919
86,2003-11-17,0.2885729591836735
87,2003-12-03,0.44925714285714285
88,2003-12-19,0.6184647959183673
89,2004-01-01,0.6506760204081633
90,2004-01-17,0.6719984693877551
91,2004-02-02,0.6620673469387756
92,2004-02-18,0.6462494897959183
93,2004-03-05,0.645265306122449
94,2004-03-21,0.6966091836734695
95,2004-04-06,0.6496540816326531
96,2004-04-22,0.7167994897959183
97,2004-05-08,0.6749647959183673
98,2004-05-24,0.6714892857142857
99,2004-06-09,0.6802622448979593
100,2004-06-25,0.5599816326530612
101,2004-07-11,0.48627806122448985
102,2004-07-27,0.4704234693877551
103,2004-08-12,0.5201668367346939
104,2004-08-28,0.4668790816326531
105,2004-09-13,0.43789234693877555
106,2004-09-29,0.3728719387755102
107,2004-10-15,0.4025367346938776
108,2004-10-31,0.4576877551020408
109,2004-11-16,0.5522346938775511
110,2004-12-02,0.5767642857142857
111,2004-12-18,0.6261642857142857
112,2005-01-01,0.6698030612244898
113,2005-01-17,0.6411617346938776
114,2005-02-02,0.6365377551020408
