"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JAN",8.1,"SEL",10,4.4,0.6,-3.7,-7.5,0.24,0.39,0.07,0.15,19.4,10.42,1.5,-40.6,-80.8
"JAN",8.1,"WEL",13,6.6,1,-1.5,-6.3,0.39,0.57,0.08,0.17,19.4,15.5,4.1,-17.6,-69.1
"JAN",8.1,"NUT",20,9.4,2.8,1.3,2.8,0.6,0.5,0.15,0.07,19.4,21.3,4.5,8.6,-67.3
"JAN",8.1,"WLA",17,8.3,1.8,0.2,-6.3,0.52,0.43,0.11,0.07,19.4,21.6,4.9,9.9,-65.5
"JAN",8.1,"SLA",10,10.7,2.1,2.6,-6,0.7,0.62,0.12,0.08,19.4,22.8,3.4,15.4,-72.2
"FEB",5.2,"SEL",9,3.19,0.5,-2.01,-4.7,0.29,0.42,0.1,0.19,16.3,8.02,2.1,-43.5,-74.5
"FEB",5.2,"WEL",8,4.7,2,-0.5,-4.1,0.44,0.58,0.19,0.31,16.3,12.1,3.7,-22,-66.2
"FEB",5.2,"NUT",27,5.3,0.9,0.1,0.9,0.51,0.5,0.12,0.13,16.3,17,2.4,3.7,-73
"FEB",5.2,"WLA",16,6.6,1.1,1.4,-4.1,0.64,0.56,0.14,0.07,16.3,19.2,3.9,15.2,-65.1
"FEB",5.2,"SLA",8,4.8,0.3,-0.4,-4.9,0.45,0.35,0.09,0.05,16.3,28.9,18.1,66.2,9.4
"MAR",6.1,"SEL",7,2.83,0.4,-3.27,-5.7,0.24,0.42,0.11,0.15,15,8.83,4.1,-34.8,-61.4
"MAR",6.1,"WEL",5,4.2,1.1,-1.9,-4.1,0.34,0.61,0.14,0.22,15,11.5,3.1,-19.7,-67.1
"MAR",6.1,"NUT",37,6.6,0.8,0.5,0.8,0.54,0.5,0.13,0.13,15,16.1,1.7,6.2,-74.9
"MAR",6.1,"WLA",16,6.7,2,0.6,-4.1,0.55,0.5,0.19,0.15,15,15.7,3.2,3.9,-66.5
"MAR",6.1,"SLA",3,7.3,1,1.2,-5.1,0.6,0.56,0.14,0.1,15,27.9,21.6,72.7,37.2
"APR",5,"SEL",2,2,1.2,-3,-3.8,0.23,0.27,0.18,0.14,10.7,8.43,4,-16.9,-49.8
"APR",5,"WEL",11,3.2,0.6,-1.8,-4.2,0.33,0.54,0.14,0.08,10.7,9.4,2.4,-9.7,-61.7
"APR",5,"NUT",41,5.1,0.7,0.1,0.7,0.51,0.5,0.15,0.16,10.7,11.4,1.2,5.2,-70.6
"APR",5,"WLA",14,5.9,0.8,0.9,-4.2,0.58,0.45,0.15,0.1,10.7,10.5,1.6,-1.5,-67.7
"APR",5,"SLA",1,16.8,16.8,11.8,11.8,1,0.99,1,0.99,10.7,21.8,21.8,82.5,82.5
"MAY",3.9,"SEL",2,4,2.5,0.1,-1.4,0.51,0.49,0.34,0.33,7.7,8.51,4.2,7.7,-33.5
"MAY",3.9,"WEL",14,4.1,1.4,0.2,-3.5,0.52,0.5,0.23,0.23,7.7,7.9,2.2,1.9,-52.7
"MAY",3.9,"NUT",40,4.4,0.2,0.5,0.2,0.56,0.5,0.14,0.15,7.7,8.3,0.6,5.7,-67.9
"MAY",3.9,"WLA",12,3.1,0.4,-0.8,-3.5,0.4,0.48,0.15,0.09,7.7,7.3,1,-3.8,-64.1
"MAY",3.9,"SLA",1,3.8,3.8,-0.1,-0.1,0.49,0.61,0.49,0.61,7.7,6.1,5.8,-15.3,-18.2
"JUN",1.8,"SEL",3,2.43,0.3,0.63,-1.5,0.71,0.61,0.08,0.09,6.5,8.67,2.6,23.5,-42.2
"JUN",1.8,"WEL",12,2.1,0.4,0.3,-1.4,0.6,0.51,0.1,0.1,6.5,7.6,1.4,11.9,-55.2
"JUN",1.8,"NUT",40,1.9,0.3,0.1,0.3,0.52,0.5,0.08,0.06,6.5,6.4,0.7,-1.1,-62.7
"JUN",1.8,"WLA",11,1.5,0.4,-0.3,-1.4,0.38,0.57,0.1,0.15,6.5,6.2,1,-3.2,-59.5
"JUN",1.8,"SLA",2,1.2,1.2,-0.6,-0.6,0.28,0.44,0.28,0.44,6.5,3.1,2.5,-36.8,-43.3
"JUL",2,"SEL",6,2.08,1.4,0.08,-0.6,0.52,0.55,0.34,0.31,7.6,10.74,3.5,30.3,-39.6
"JUL",2,"WEL",8,1.7,0.4,-0.3,-1.8,0.42,0.42,0.14,0.08,7.6,7.5,1.4,-0.9,-59.9
"JUL",2,"NUT",41,2,0.1,0,0.1,0.5,0.5,0.1,0.08,7.6,7.4,0.9,-1.9,-64.7
"JUL",2,"WLA",9,2.7,0.2,0.7,-1.8,0.69,0.63,0.11,0.2,7.6,8.3,1.9,6.8,-55.1
"JUL",2,"SLA",2,1.1,0.8,-0.9,-1.2,0.27,0.34,0.21,0.29,7.6,3.4,1.9,-40.6,-55.1
"AUG",2.7,"SEL",7,4.16,0.9,1.46,-1.8,0.72,0.53,0.24,0.17,9.9,13.38,4.2,27.5,-45.1
"AUG",2.7,"WEL",12,3.8,0.6,1.1,-2.3,0.67,0.48,0.21,0.15,9.9,10.1,2.5,1.6,-58.5
"AUG",2.7,"NUT",34,2.5,0.3,-0.2,0.3,0.47,0.5,0.18,0.18,9.9,10.3,1.9,3.1,-63.3
"AUG",2.7,"WLA",12,2,0.4,-0.7,-2.3,0.39,0.6,0.19,0.16,9.9,10,2.9,0.8,-55.4
"AUG",2.7,"SLA",5,0.8,0.5,-1.9,-2.2,0.23,0.25,0.2,0.18,9.9,4.5,2.4,-42.7,-59.3
"SEP",2.9,"SEL",8,4.5,1.2,1.6,-1.7,0.78,0.72,0.2,0.22,13.4,14.99,3.9,9.8,-58.8
"SEP",2.9,"WEL",8,2,0.4,-0.9,-1.6,0.32,0.33,0.11,0.14,13.4,10.7,3.1,-16.7,-63.8
"SEP",2.9,"NUT",36,2.9,0.5,0,0.5,0.49,0.5,0.12,0.08,13.4,14.8,2.7,8.7,-66.3
"SEP",2.9,"WLA",11,3.6,1.3,0.7,-1.6,0.63,0.65,0.21,0.26,13.4,16.1,6.3,16.7,-44
"SEP",2.9,"SLA",5,1.5,0.6,-1.4,-2.3,0.24,0.29,0.13,0.17,13.4,8.6,3.1,-29.7,-63.8
"OCT",4.3,"SEL",10,4.72,2.1,0.42,-2.2,0.55,0.54,0.24,0.25,17.9,15.37,4,-12.2,-67.3
"OCT",4.3,"WEL",10,4.3,1.5,0,-3.1,0.5,0.49,0.18,0.19,17.9,15.2,3.8,-13.1,-68.3
"OCT",4.3,"NUT",30,4.9,1.1,0.6,1.1,0.58,0.5,0.15,0.13,17.9,19,5.5,5.3,-60
"OCT",4.3,"WLA",10,4.4,1.2,0.1,-3.1,0.51,0.68,0.16,0.17,17.9,21.4,5.6,17,-59.6
"OCT",4.3,"SLA",8,2.2,1.3,-2.1,-3,0.25,0.3,0.16,0.18,17.9,17.4,5.2,-2.4,-61.5
"NOV",6.2,"SEL",14,5.77,0.6,-0.43,-5.6,0.46,0.58,0.09,0.07,21.7,15.05,2.5,-27.2,-78.5
"NOV",6.2,"WEL",12,4.4,1.2,-1.8,-2.4,0.34,0.4,0.12,0.1,21.7,17.5,3.3,-17.2,-75.3
"NOV",6.2,"NUT",22,7,1.1,0.8,1.1,0.57,0.5,0.12,0.15,21.7,23.5,7.2,7.4,-59.3
"NOV",6.2,"WLA",11,8.1,3.8,1.9,-2.4,0.67,0.67,0.29,0.22,21.7,25.3,6.2,14.7,-63.4
"NOV",6.2,"SLA",11,4.9,1.2,-1.3,-5,0.38,0.33,0.12,0.07,21.7,25.9,6,17.2,-64.2
"DEC",7.4,"SEL",13,4.88,1.3,-2.52,-6.1,0.31,0.4,0.11,0.15,20.7,12.47,2.4,-35.1,-78
"DEC",7.4,"WEL",11,6.5,1.1,-0.9,-6.8,0.43,0.54,0.1,0.14,20.7,17.8,4.1,-12.4,-70.8
"DEC",7.4,"NUT",22,7.1,3.3,-0.3,3.3,0.48,0.5,0.2,0.14,20.7,21.8,7,4.7,-58.4
"DEC",7.4,"WLA",11,8.9,0.6,1.5,-6.8,0.62,0.48,0.08,0.07,20.7,23.8,3.5,13.2,-73.4
"DEC",7.4,"SLA",9,10.3,2.7,2.9,-4.7,0.73,0.58,0.17,0.13,20.7,25.8,5.1,21.8,-66.5
