"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",1.7,"SLA",1,3.9,3.9,2.2,2.2,0.92,0.93,0.92,0.93,4.1,4.9,4.8,11.7,10.2
"MAY",1.6,"SEL",2,0.85,0.7,-0.75,-0.9,0.32,0.33,0.28,0.29,3.2,2.43,1.4,-12.9,-30.2
"MAY",1.6,"WEL",14,1.6,0.3,0,-1.5,0.5,0.54,0.2,0.21,3.2,2.9,0.6,-5,-43.7
"MAY",1.6,"NUT",40,1.8,0.1,0.2,0.1,0.55,0.5,0.17,0.17,3.2,3.4,0.3,3.4,-48.8
"MAY",1.6,"WLA",12,1.2,0.1,-0.4,-1.5,0.4,0.42,0.17,0.15,3.2,2.5,0.3,-11.8,-48.8
"MAY",1.6,"SLA",1,0.8,0.8,-0.8,-0.8,0.3,0.31,0.3,0.31,3.2,1.5,1.4,-28.6,-30.2
"JUN",0.8,"SEL",3,0.83,0.6,0.03,-0.2,0.54,0.6,0.4,0.42,2.6,2.82,1,4.1,-30
"JUN",0.8,"WEL",12,0.7,0.1,-0.1,-0.7,0.46,0.5,0.16,0.11,2.6,2.6,0.4,0,-41.1
"JUN",0.8,"NUT",40,0.8,0.1,0,0.1,0.52,0.48,0.16,0.15,2.6,2.5,0.2,-1.9,-44.9
"JUN",0.8,"WLA",11,0.7,0.1,-0.1,-0.7,0.46,0.55,0.16,0.23,2.6,2.4,0.4,-3.8,-41.1
"JUN",0.8,"SLA",2,0.2,0.1,-0.6,-0.7,0.2,0.28,0.16,0.23,2.6,1.1,0.7,-28,-35.5
"JUL",0.8,"SEL",6,0.75,0.1,-0.05,-0.7,0.49,0.58,0.13,0.1,3.1,3.85,0.5,12.8,-44.5
"JUL",0.8,"WEL",8,0.6,0.2,-0.2,-0.7,0.39,0.44,0.17,0.14,3.1,2.8,0.4,-5.1,-46.2
"JUL",0.8,"NUT",41,0.8,0.1,0,0.1,0.53,0.47,0.13,0.14,3.1,3,0.4,-1.8,-46.2
"JUL",0.8,"WLA",9,0.6,0.1,-0.2,-0.7,0.39,0.48,0.13,0.07,3.1,2.8,0.6,-5.1,-42.7
"JUL",0.8,"SLA",2,0.5,0.5,-0.3,-0.3,0.33,0.37,0.33,0.37,3.1,1.3,0.7,-30.8,-41.1
"AUG",1,"SEL",7,1.24,0.3,0.24,-0.7,0.6,0.48,0.24,0.22,5,7.11,0.6,27.2,-56.8
"AUG",1,"WEL",12,1.3,0.1,0.3,-0.8,0.62,0.5,0.18,0.17,5,4.6,0.7,-5.2,-55.5
"AUG",1,"NUT",34,0.9,0,-0.1,0,0.46,0.51,0.16,0.15,5,5.5,0.6,6.4,-56.8
"AUG",1,"WLA",12,1.1,0.2,0.1,-0.8,0.54,0.6,0.21,0.22,5,3.6,0.9,-18.1,-52.9
"AUG",1,"SLA",5,0.4,0.1,-0.6,-0.9,0.28,0.29,0.18,0.18,5,1.9,0.4,-40,-59.4
"SEP",1.3,"SEL",8,1.86,0.1,0.56,-1.2,0.72,0.61,0.13,0.14,7.4,9.13,0.6,17.1,-67
"SEP",1.3,"WEL",8,0.9,0.1,-0.4,-1,0.36,0.33,0.13,0.14,7.4,5.8,0.9,-15.7,-64
"SEP",1.3,"NUT",36,1.3,0.3,0,0.3,0.52,0.5,0.18,0.16,7.4,9,0.7,15.8,-66
"SEP",1.3,"WLA",11,1.1,0.3,-0.2,-1,0.44,0.67,0.18,0.19,7.4,6,1.2,-13.8,-61.1
"SEP",1.3,"SLA",5,0.4,0.1,-0.9,-1.2,0.2,0.24,0.13,0.11,7.4,4.6,0.5,-27.6,-68
"OCT",2.7,"SEL",10,4.01,0.2,1.31,-2.5,0.64,0.61,0.25,0.18,10.1,9.77,0.8,-2.6,-72.4
"OCT",2.7,"WEL",10,2.4,0.5,-0.3,-2.3,0.47,0.41,0.28,0.2,10.1,9.1,1,-7.8,-70.8
"OCT",2.7,"NUT",30,3.3,0.3,0.6,0.3,0.57,0.5,0.26,0.27,10.1,11.2,0.8,8.5,-72.4
"OCT",2.7,"WLA",10,1.4,0.4,-1.3,-2.3,0.36,0.54,0.27,0.24,10.1,9.2,1.2,-7,-69.3
"OCT",2.7,"SLA",8,1.1,0.2,-1.6,-2.5,0.33,0.45,0.25,0.19,10.1,10.4,1.5,2.3,-67
"NOV",3.4,"SEL",14,3.26,0.3,-0.14,-3.1,0.49,0.55,0.23,0.19,11.9,8.56,0.9,-22.8,-75.1
"NOV",3.4,"WEL",12,2.5,0.3,-0.9,-2.9,0.41,0.45,0.23,0.19,11.9,10.2,1.1,-11.6,-73.7
"NOV",3.4,"NUT",22,4.4,0.1,1,0.1,0.6,0.5,0.21,0.24,11.9,13.9,1.5,13.6,-71
"NOV",3.4,"WLA",11,3.5,0.5,0.1,-2.9,0.51,0.52,0.24,0.18,11.9,11.9,1.1,0,-73.7
"NOV",3.4,"SLA",11,3.1,0.2,-0.3,-3.2,0.47,0.47,0.22,0.16,11.9,15,2.1,21.2,-66.9
"DEC",4,"SEL",13,2.5,0.3,-1.5,-3.7,0.33,0.36,0.14,0.18,11.5,7.02,0.9,-31.5,-74.4
"DEC",4,"WEL",11,4.2,0.2,0.2,-3.7,0.52,0.54,0.13,0.17,11.5,10.1,1.2,-9.8,-72.3
"DEC",4,"NUT",22,3.5,0.4,-0.5,0.4,0.44,0.5,0.14,0.1,11.5,12.3,2,5.6,-66.7
"DEC",4,"WLA",11,4.3,0.3,0.3,-3.7,0.53,0.46,0.14,0.13,11.5,12.1,1.6,4.2,-69.5
"DEC",4,"SLA",9,6.2,1.1,2.2,-2.9,0.74,0.66,0.2,0.17,11.5,14.1,2,18.3,-66.7
