,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,23.225155144642457,0.0
3,1920-04-01,18.09322164825495,0.0
4,1920-05-01,20.439249203188783,0.0
5,1920-06-01,11.567873944775432,0.0
6,1920-07-01,10.895666564904438,0.0
7,1920-08-01,10.372722808620344,0.0
8,1920-09-01,9.33941548220438,0.0
9,1920-10-01,9.629826222906596,0.0
10,1920-11-01,13.019515960729615,0.0
11,1920-12-01,23.90924144301072,0.3137061737648053
12,1921-01-01,53.54313576381982,1.7813434363130412
13,1921-02-01,49.6287169370059,1.5480877784373006
14,1921-03-01,39.864609357567886,0.847675605451577
15,1921-04-01,12.017637850970214,0.0
16,1921-05-01,12.55145433514149,0.0
17,1921-06-01,11.359059919833545,0.0
18,1921-07-01,8.882322548675793,0.0
19,1921-08-01,7.702516933825607,0.0
20,1921-09-01,8.089667313008826,0.0
21,1921-10-01,9.655455626751806,0.0
22,1921-11-01,15.425016682862143,0.0
23,1921-12-01,30.928233352438617,0.9608553266144282
24,1922-01-01,40.96012959535607,1.05327041745507
25,1922-02-01,41.473924785870494,1.0767649242458652
26,1922-03-01,31.91747758626573,0.3616173489999194
27,1922-04-01,23.128943285781908,0.0
28,1922-05-01,17.486999799469537,0.0
29,1922-06-01,11.358054030481991,0.0
30,1922-07-01,7.651931715773641,0.0
31,1922-08-01,7.185032015904773,0.0
32,1922-09-01,12.57422222327094,0.0171710227333854
33,1922-10-01,15.304435952058672,0.3884308251355433
34,1922-11-01,19.325080447998328,0.3559015435467473
35,1922-12-01,13.218809908369373,0.0
36,1923-01-01,47.57184409131011,1.4512650253810608
37,1923-02-01,50.17287820859497,1.5777180971490006
38,1923-03-01,66.22812047795838,2.112843612155551
39,1923-04-01,44.82702780363084,1.5874439960265427
40,1923-05-01,37.97923219685497,1.4985581779633717
41,1923-06-01,26.49213303059128,1.2506208603422997
42,1923-07-01,13.65280838974235,0.0
43,1923-08-01,14.09858491665908,0.2636253492259173
44,1923-09-01,13.02954890824307,0.0913666750268625
45,1923-10-01,13.129383273423072,0.0937295497054631
46,1923-11-01,14.216182120264136,0.0
47,1923-12-01,26.18281870226445,0.5355793032167134
48,1924-01-01,23.13065498343876,0.0
49,1924-02-01,24.20997972696797,0.0
50,1924-03-01,12.035980536531934,0.0
51,1924-04-01,26.86141644209334,0.2285481282147276
52,1924-05-01,28.34761171279181,0.664707416307455
53,1924-06-01,26.404858632583814,1.241176429903449
54,1924-07-01,14.815279409613591,0.2042149070176032
55,1924-08-01,11.798193956951076,0.0
56,1924-09-01,15.790404590940303,0.5078472241689097
57,1924-10-01,17.156821368530778,0.6182418805121301
58,1924-11-01,18.769413170874287,0.2932357614243902
59,1924-12-01,21.43421790897861,0.0556373892987436
60,1925-01-01,22.23587385557164,0.0
61,1925-02-01,21.40889812470017,0.0
62,1925-03-01,22.743630899119097,0.0
63,1925-04-01,24.31043876104441,0.0
64,1925-05-01,23.332894306638757,0.1547429482883183
65,1925-06-01,19.150183845231744,0.3721161247218452
66,1925-07-01,14.113671464932938,0.0797765892232527
67,1925-08-01,14.555325652304106,0.3463754971482286
68,1925-09-01,11.16888388313053,0.0
69,1925-10-01,11.24215704605053,0.0
70,1925-11-01,16.838012368815797,0.0653035845513443
71,1925-12-01,20.09689502301057,0.0
72,1926-01-01,20.53458539725228,0.0
73,1926-02-01,13.732651186773635,0.0
74,1926-03-01,12.432884617453444,0.0
75,1926-04-01,11.13747015596131,0.0
76,1926-05-01,10.382432619034516,0.0
77,1926-06-01,16.49202754522745,0.0
78,1926-07-01,16.338229025420564,0.4614404802054116
79,1926-08-01,18.68135427832132,1.0262525312954325
80,1926-09-01,11.860137844898832,0.0
81,1926-10-01,15.309577437664185,0.3890933966926873
82,1926-11-01,13.884421735897837,0.0
83,1926-12-01,14.743002501104144,0.0
84,1927-01-01,25.22162009722944,0.0
85,1927-02-01,32.981871449535795,0.51710202132801
86,1927-03-01,43.44074291390453,1.0457998011838745
87,1927-04-01,44.586125409253775,1.571824894028055
88,1927-05-01,46.7991621227804,2.1497983892288373
89,1927-06-01,36.90238445207158,2.2591089331655203
90,1927-07-01,26.950295851803045,1.923161481439172
91,1927-08-01,19.208456140825763,1.1057719450601726
92,1927-09-01,18.93081423232437,0.926847274054682
