,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,38.71509883812899,1.5242164896901178,1.5242164896901178
1219,1219,2021.0,August,72.27224882678873,2.8453641270389265,2.8453641270389265
1220,1220,2021.0,September,39.19439595690846,1.543086454996396,1.543086454996396
1221,1221,2021.0,October,25.65391876852724,1.0099968019105214,1.0099968019105214
1222,1222,2021.0,November,29.330415578988884,1.154740770826334,1.154740770826334
1223,1223,2021.0,December,380.0773679293119,14.963675902728816,14.963675902728816
1224,1224,2022.0,January,24.0492000974847,0.9468189014757756,0.9468189014757756
1225,1225,2022.0,February,41.65261246043549,1.63986663230061,1.63986663230061
1226,1226,2022.0,March,25.58204957296157,1.0071673060221091,1.0071673060221091
1227,1227,2022.0,April,23.61348560716979,0.92966478768385,0.92966478768385
1228,1228,2022.0,May,53.53562274910289,2.107701683035547,2.107701683035547
1229,1229,2022.0,June,63.01846238988391,2.4810418263733824,2.4810418263733824
