,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,27.27809571956403,1.0739407763607889,1.0739407763607889
1219,1219,2021.0,August,52.98762166565953,2.0861268372306903,2.0861268372306903
1220,1220,2021.0,September,34.220594089992794,1.347267483857984,1.347267483857984
1221,1221,2021.0,October,37.77040008418468,1.4870236253616016,1.4870236253616016
1222,1222,2021.0,November,32.77795699946788,1.2904707480105466,1.2904707480105466
1223,1223,2021.0,December,496.7997568035653,19.559045543447453,19.559045543447453
1224,1224,2022.0,January,176.34473604655398,6.942706143565117,6.942706143565117
1225,1225,2022.0,February,18.405585942347404,0.7246293678089529,0.7246293678089529
1226,1226,2022.0,March,28.28977770304812,1.113770775710556,1.113770775710556
1227,1227,2022.0,April,10.60139610754192,0.4173777995095244,0.4173777995095244
1228,1228,2022.0,May,22.8514545820036,0.8996635662206142,0.8996635662206142
1229,1229,2022.0,June,5.235681403407734,0.2061291891105407,0.2061291891105407
