"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"MAR",4.4,"WLA",16,4.3,1,-0.1,-3.4,0.49,0.52,0.11,0.04,15.8,15.9,2.6,0.5,-71.2
"MAR",4.4,"SLA",3,3,2.2,-1.4,-2.2,0.31,0.26,0.21,0.14,15.8,25.2,24.4,50.7,46.4
"APR",5.4,"SEL",2,3.95,2.6,-1.45,-2.8,0.34,0.34,0.21,0.18,17.6,17.37,11.6,-1.1,-29.5
"APR",5.4,"WEL",11,5.3,1.6,-0.1,-4,0.49,0.53,0.14,0.1,17.6,19,7.2,6.9,-51.1
"APR",5.4,"NUT",41,5.3,0.9,-0.1,0.9,0.49,0.5,0.1,0.13,17.6,17.3,4.3,-1.5,-65.4
"APR",5.4,"WLA",14,5.7,1.4,0.3,-4,0.53,0.46,0.12,0.06,17.6,17.4,3.7,-1,-68.3
"APR",5.4,"SLA",1,13.1,13.1,7.7,7.7,0.99,0.99,0.99,0.99,17.6,27.5,25.5,48.7,38.8
"MAY",6,"SEL",2,4.85,3.9,-1.15,-2.1,0.34,0.43,0.23,0.27,19,21.92,12.4,13.4,-30.3
"MAY",6,"WEL",14,5.3,1.5,-0.7,-5.8,0.4,0.51,0.05,0.04,19,21.1,7.4,9.7,-53.3
"MAY",6,"NUT",40,6.3,1.7,0.3,1.7,0.54,0.51,0.06,0.05,19,18.6,4.9,-1.8,-64.8
"MAY",6,"WLA",12,5.9,0.2,-0.1,-5.8,0.49,0.47,0.02,0.03,19,19.3,4.8,1.4,-65.3
"MAY",6,"SLA",1,9.1,9.1,3.1,3.1,0.87,0.82,0.87,0.82,19,17.9,15.5,-5.1,-16.1
"JUN",6.2,"SEL",3,8.57,5.1,2.37,-1.1,0.8,0.55,0.34,0.17,19.4,25.83,11.3,29,-36.6
"JUN",6.2,"WEL",12,8.4,4.1,2.2,-4.1,0.78,0.53,0.22,0.1,19.4,23.1,10.1,16.7,-42
"JUN",6.2,"NUT",40,5.7,1.7,-0.5,1.7,0.42,0.5,0.05,0.04,19.4,18.2,4.8,-5.4,-65.9
"JUN",6.2,"WLA",11,5.8,2.1,-0.4,-4.1,0.44,0.53,0.07,0.11,19.4,20.1,6.9,3.2,-56.5
"JUN",6.2,"SLA",2,5.3,3.3,-0.9,-2.9,0.37,0.46,0.14,0.21,19.4,13.1,9.2,-28.4,-46.1
"JUL",6.8,"SEL",6,8.5,3.4,1.7,-3.4,0.71,0.56,0.13,0.05,19.9,26.67,10.1,29.9,-43.3
"JUL",6.8,"WEL",8,7.4,1.8,0.6,-4.3,0.57,0.41,0.05,0.01,19.9,19.3,7.7,-2.7,-53.9
"JUL",6.8,"NUT",41,6.6,1.5,-0.2,1.5,0.47,0.5,0.04,0.04,19.9,19.3,5.1,-2.7,-65.4
"JUL",6.8,"WLA",9,7.6,2.5,0.8,-4.3,0.6,0.64,0.08,0.12,19.9,21,8.8,4.8,-49
"JUL",6.8,"SLA",2,3.5,3.1,-3.3,-3.7,0.14,0.2,0.11,0.17,19.9,13,9.8,-30.5,-44.6
"AUG",6.4,"SEL",7,8.76,2.8,2.36,-3.6,0.8,0.63,0.1,0.04,18.4,23.44,9,23.8,-44.5
"AUG",6.4,"WEL",12,7.3,4.2,0.9,-4.1,0.63,0.43,0.21,0.11,18.4,17.1,7.5,-6.2,-51.5
"AUG",6.4,"NUT",34,5.9,1.6,-0.5,1.6,0.43,0.51,0.04,0.04,18.4,18.3,5.1,-0.5,-62.9
"AUG",6.4,"WLA",12,6.7,2.3,0.3,-4.1,0.54,0.61,0.07,0.09,18.4,18.9,7.2,2.4,-53
"AUG",6.4,"SLA",5,4.3,2.8,-2.1,-3.6,0.22,0.27,0.1,0.13,18.4,13.7,8.9,-22.2,-44.9
"SEP",6.7,"SEL",8,9.41,3.9,2.71,-2.8,0.79,0.68,0.21,0.28,15.5,17.62,6.8,11.6,-47.7
"SEP",6.7,"WEL",8,4.6,1.7,-2.1,-2.7,0.27,0.33,0.07,0.16,15.5,12,4,-19.2,-63
"SEP",6.7,"NUT",36,6.8,2,0.1,2,0.51,0.5,0.09,0.06,15.5,16.4,4.6,4.9,-59.7
"SEP",6.7,"WLA",11,6.7,4,0,-2.7,0.5,0.61,0.22,0.11,15.5,17.1,5,8.8,-57.5
"SEP",6.7,"SLA",5,5.2,3.9,-1.5,-2.8,0.33,0.29,0.21,0.1,15.5,12.8,7,-14.8,-46.6
"OCT",5.3,"SEL",10,5.27,2.3,-0.03,-3,0.5,0.53,0.13,0.16,11.9,10.06,3.1,-12.6,-60.1
"OCT",5.3,"WEL",10,5.2,1.6,-0.1,-4.4,0.49,0.52,0.09,0.1,11.9,10.8,3.2,-7.5,-59.4
"OCT",5.3,"NUT",30,5.6,1.5,0.3,1.5,0.55,0.5,0.08,0.04,11.9,12.2,3,2,-60.8
"OCT",5.3,"WLA",10,5.5,0.9,0.2,-4.4,0.53,0.56,0.05,0.1,11.9,14.4,1.1,17.1,-73.7
"OCT",5.3,"SLA",8,4.2,2.2,-1.1,-3.1,0.34,0.4,0.13,0.19,11.9,12.3,4.4,2.7,-51.2
"NOV",3.5,"SEL",14,2.94,0.6,-0.56,-2.9,0.41,0.58,0.13,0.11,10.5,6.81,0.9,-27.9,-72.5
"NOV",3.5,"WEL",12,2.2,0.7,-1.3,-3.4,0.3,0.4,0.14,0.12,10.5,10,1.9,-3.8,-64.9
"NOV",3.5,"NUT",22,4,1.1,0.5,1.1,0.57,0.5,0.17,0.14,10.5,10.9,2,3,-64.2
"NOV",3.5,"WLA",11,4.9,0.1,1.4,-3.4,0.7,0.6,0.09,0.1,10.5,12.4,0.6,14.4,-74.7
"NOV",3.5,"SLA",11,3.4,0.9,-0.1,-2.6,0.48,0.41,0.16,0.15,10.5,13.5,3.4,22.6,-53.6
"DEC",3.1,"SEL",13,1.85,0.2,-1.25,-2.9,0.3,0.35,0.11,0.14,10,4.64,0.4,-42.1,-75.3
"DEC",3.1,"WEL",11,3.4,0.9,0.3,-3,0.55,0.59,0.17,0.22,10,10.5,1.8,3.9,-64.3
"DEC",3.1,"NUT",22,2.6,0.4,-0.5,0.4,0.42,0.49,0.12,0.07,10,10.1,1.4,0.8,-67.5
"DEC",3.1,"WLA",11,4,0.1,0.9,-3,0.65,0.51,0.1,0.08,10,11.3,1.2,10.2,-69
"DEC",3.1,"SLA",9,4.7,1.3,1.6,-1.8,0.76,0.62,0.22,0.17,10,13.2,2.6,25.1,-58
