,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,43.38949970945099,1.7082480200571255,1.7082480200571255
1219,1219,2021.0,August,68.47113434379622,2.6957139505431584,2.6957139505431584
1220,1220,2021.0,September,41.858635987050434,1.6479777947657652,1.6479777947657652
1221,1221,2021.0,October,46.3932090849566,1.826504294683331,1.826504294683331
1222,1222,2021.0,November,27.65285827140131,1.0886952075354848,1.0886952075354848
1223,1223,2021.0,December,315.09032282180334,12.405130819756035,12.405130819756035
1224,1224,2022.0,January,101.8121603790825,4.00835277083002,4.00835277083002
1225,1225,2022.0,February,17.13703021777452,0.674686229046241,0.674686229046241
1226,1226,2022.0,March,19.25338374369243,0.7580072340036391,0.7580072340036391
1227,1227,2022.0,April,42.603044566318125,1.677285219146383,1.677285219146383
1228,1228,2022.0,May,25.79323485334949,1.0154816871397438,1.0154816871397438
1229,1229,2022.0,June,18.937244003341043,0.745560787533112,0.745560787533112
