"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JUN",3.3,"SLA",2,1.1,0.4,-2.2,-2.9,0.21,0.29,0.15,0.08,14.5,8.4,3.4,-35.4,-64.4
"JUL",5.2,"SEL",6,6.03,2.1,0.83,-3.1,0.61,0.5,0.16,0.13,14.5,18.38,3.6,22.5,-63.2
"JUL",5.2,"WEL",8,6.2,1,1,-4.4,0.63,0.52,0.08,0.08,14.5,15.3,4.4,4.6,-58.6
"JUL",5.2,"NUT",41,5.4,0.9,0.2,0.9,0.53,0.49,0.08,0.06,14.5,13.9,2.5,-3.5,-69.6
"JUL",5.2,"WLA",9,4.1,0.8,-1.1,-4.4,0.36,0.63,0.07,0.11,14.5,14.1,2.9,-2.3,-67.3
"JUL",5.2,"SLA",2,2.9,2.2,-2.3,-3,0.23,0.41,0.16,0.29,14.5,10.7,4.2,-22,-59.7
"AUG",6,"SEL",7,6.9,1.1,0.9,-4.9,0.57,0.49,0.16,0.11,14.4,19.9,4.4,32.1,-58.3
"AUG",6,"WEL",12,7.1,2.9,1.1,-4.6,0.59,0.51,0.26,0.2,14.4,13.2,5.3,-7,-53.1
"AUG",6,"NUT",34,5.4,1.2,-0.6,1.2,0.45,0.5,0.16,0.21,14.4,13,1.8,-8.2,-73.5
"AUG",6,"WLA",12,6.8,1.4,0.8,-4.6,0.57,0.57,0.17,0.12,14.4,17,3.8,15.2,-61.8
"AUG",6,"SLA",5,4.4,0.8,-1.6,-5.2,0.37,0.34,0.14,0.09,14.4,11.7,3.4,-15.7,-64.2
"SEP",3.3,"SEL",8,5.45,0.4,2.15,-2.9,0.76,0.68,0.17,0.21,16.4,21.61,3.7,27.2,-66.3
"SEP",3.3,"WEL",8,2,0.5,-1.3,-2.6,0.34,0.34,0.18,0.21,16.4,15,3.9,-7.3,-65.3
"SEP",3.3,"NUT",36,3.1,0.4,-0.2,0.4,0.48,0.49,0.17,0.16,16.4,15.9,1,-2.6,-80.4
"SEP",3.3,"WLA",11,3.2,0.7,-0.1,-2.6,0.49,0.52,0.2,0.16,16.4,16.9,2.8,2.6,-71
"SEP",3.3,"SLA",5,3.4,1.2,0.1,-2.1,0.52,0.55,0.25,0.21,16.4,13.7,2.9,-14.1,-70.5
"OCT",5.1,"SEL",10,7.55,2.9,2.45,-2.2,0.71,0.63,0.31,0.32,22,24.18,6.6,8.8,-62.2
"OCT",5.1,"WEL",10,4.1,1.9,-1,-3.4,0.41,0.39,0.23,0.26,22,21.7,8.1,-1.2,-56.2
"OCT",5.1,"NUT",30,4.5,0.2,-0.6,0.2,0.44,0.5,0.13,0.14,22,21.7,3.3,-1.2,-75.6
"OCT",5.1,"WLA",10,7,1.7,1.9,-3.4,0.66,0.66,0.22,0.14,22,24.6,3.1,10.5,-76.4
"OCT",5.1,"SLA",8,3.9,1.4,-1.2,-3.7,0.39,0.32,0.2,0.12,22,17.3,2.9,-19,-77.2
"NOV",8,"SEL",14,8.61,0.4,0.61,-7.6,0.55,0.49,0.07,0.07,24.1,21.7,4.7,-8.9,-72.3
"NOV",8,"WEL",12,8.9,1.5,0.9,-7.6,0.57,0.51,0.11,0.1,24.1,25.2,6.4,4.1,-65.9
"NOV",8,"NUT",22,8.3,0.4,0.3,0.4,0.52,0.5,0.07,0.07,24.1,27.2,3.8,11.6,-75.6
"NOV",8,"WLA",11,6.7,0.4,-1.3,-7.6,0.4,0.52,0.07,0.1,24.1,22.5,1.9,-6,-82.7
"NOV",8,"SLA",11,6.4,0.3,-1.6,-7.7,0.38,0.5,0.07,0.09,24.1,21.1,4.2,-11.2,-74.1
"DEC",8.9,"SEL",13,8.02,3.3,-0.88,-5.6,0.44,0.47,0.16,0.12,23.8,21.16,6.5,-9.9,-65.2
"DEC",8.9,"WEL",11,8.7,4.7,-0.2,-7.9,0.49,0.53,0.23,0.2,23.8,23.5,6,-1.1,-67
"DEC",8.9,"NUT",22,8.9,2.7,0,2.7,0.5,0.5,0.14,0.1,23.8,26.3,4.5,9.4,-72.7
"DEC",8.9,"WLA",11,10.9,1,2,-7.9,0.64,0.58,0.08,0.12,23.8,25,3.3,4.5,-77.2
"DEC",8.9,"SLA",9,7,1.2,-1.9,-7.7,0.37,0.37,0.09,0.13,23.8,20.1,4,-13.9,-74.6
