"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JAN",3.3,"SEL",10,1.82,0.3,-1.48,-3,0.28,0.34,0.12,0.16,8.9,5.15,1,-32.2,-67.8
"JAN",3.3,"WEL",13,3.8,0.2,0.5,-2.8,0.59,0.64,0.11,0.15,8.9,10.7,3,15.4,-50.7
"JAN",3.3,"NUT",20,4.2,0.2,0.9,0.2,0.65,0.5,0.11,0.09,8.9,10,0.9,9.4,-68.7
"JAN",3.3,"WLA",17,2.7,0.5,-0.6,-2.8,0.41,0.45,0.13,0.09,8.9,9.4,3,4.3,-50.7
"JAN",3.3,"SLA",10,3.4,1.7,0.1,-1.6,0.52,0.6,0.27,0.25,8.9,6.9,2.3,-17.2,-56.7
"FEB",2.5,"SEL",9,1.19,0.2,-1.31,-2.3,0.23,0.35,0.1,0.2,8.5,4.78,1.9,-33.1,-58.7
"FEB",2.5,"WEL",8,2.8,0.7,0.3,-1.1,0.56,0.65,0.16,0.27,8.5,9.7,3.5,10.7,-44.5
"FEB",2.5,"NUT",27,2.4,0.4,-0.1,0.4,0.47,0.49,0.12,0.11,8.5,8.6,1.1,0.9,-65.8
"FEB",2.5,"WLA",16,3.6,1.4,1.1,-1.1,0.72,0.64,0.27,0.16,8.5,9.8,3.2,11.5,-47.1
"FEB",2.5,"SLA",8,2,0.1,-0.5,-2.4,0.39,0.27,0.09,0.04,8.5,10.1,7.2,14.2,-11.5
"MAR",3.1,"SEL",7,2.14,0.5,-0.96,-2.6,0.34,0.35,0.14,0.12,8,4.79,2.8,-29.9,-48.4
"MAR",3.1,"WEL",5,4.1,2.1,1,-2,0.65,0.71,0.34,0.34,8,9.3,3.3,12.1,-43.7
"MAR",3.1,"NUT",37,3.4,0.3,0.3,0.3,0.54,0.5,0.13,0.16,8,8.5,0.8,4.7,-67
"MAR",3.1,"WLA",16,3.1,1.1,0,-2,0.49,0.6,0.21,0.1,8,7.4,2.2,-5.6,-54
"MAR",3.1,"SLA",3,1.5,0.5,-1.6,-2.6,0.25,0.17,0.14,0.04,8,8.9,7.9,8.4,-1
"APR",2.9,"SEL",2,1.45,1.2,-1.45,-1.7,0.27,0.28,0.24,0.24,6,6.08,3.1,0.9,-33.2
"APR",2.9,"WEL",11,2.8,0.7,-0.1,-2.2,0.49,0.54,0.17,0.17,6,6.3,1.5,3.4,-51.5
"APR",2.9,"NUT",41,2.8,0.4,-0.1,0.4,0.49,0.5,0.14,0.14,6,6.3,0.7,3.4,-60.6
"APR",2.9,"WLA",14,3.1,0.7,0.2,-2.2,0.54,0.49,0.17,0.18,6,4.9,1.2,-12.6,-54.9
"APR",2.9,"SLA",1,6.6,6.6,3.7,3.7,0.95,0.89,0.95,0.89,6,7.7,7.6,19.4,18.3
"MAY",2,"SEL",2,1.2,1.1,-0.8,-0.9,0.31,0.25,0.29,0.23,4.9,6.58,2.4,22,-32.7
"MAY",2,"WEL",14,2.4,0.5,0.4,-1.6,0.6,0.54,0.18,0.13,4.9,5.7,1.4,10.4,-45.8
"MAY",2,"NUT",40,2.3,0.1,0.3,0.1,0.57,0.5,0.12,0.12,4.9,5.4,0.5,6.5,-57.5
"MAY",2,"WLA",12,1.2,0.4,-0.8,-1.6,0.31,0.53,0.16,0.13,4.9,3.5,1.1,-18.3,-49.7
"MAY",2,"SLA",1,0.8,0.8,-1.2,-1.2,0.23,0.3,0.23,0.3,4.9,1.7,1.3,-41.8,-47.1
"JUN",1.1,"SEL",3,3.43,0.8,2.33,-0.3,0.99,0.92,0.37,0.31,5,8.04,1.6,39.2,-43.9
"JUN",1.1,"WEL",12,1.1,0.3,0,-1,0.49,0.39,0.19,0.2,5,5.5,1.2,6.4,-49.1
"JUN",1.1,"NUT",40,1.2,0.2,0.1,0.2,0.53,0.52,0.16,0.11,5,5.2,0.6,2.5,-56.8
"JUN",1.1,"WLA",11,0.6,0.1,-0.5,-1,0.29,0.52,0.14,0.12,5,4.1,1.2,-11.6,-49.1
"JUN",1.1,"SLA",2,0.3,0.2,-0.8,-0.9,0.19,0.24,0.16,0.17,5,2.3,0.7,-34.8,-55.5
"JUL",1.8,"SEL",6,1.95,0.5,0.15,-1.3,0.54,0.46,0.14,0.14,5.1,6.39,1.6,16.4,-44.6
"JUL",1.8,"WEL",8,2.2,0.6,0.4,-1.2,0.62,0.52,0.16,0.15,5.1,5.2,1,1.3,-52.3
"JUL",1.8,"NUT",41,1.9,0.2,0.1,0.2,0.53,0.51,0.09,0.08,5.1,5.2,0.6,1.3,-57.3
"JUL",1.8,"WLA",9,1.7,0.6,-0.1,-1.2,0.46,0.67,0.16,0.19,5.1,4.7,1.5,-5.1,-45.9
"JUL",1.8,"SLA",2,0.6,0.3,-1.2,-1.5,0.16,0.19,0.1,0.11,5.1,3.3,1.1,-22.9,-51
"AUG",2.1,"SEL",7,2.66,0.3,0.56,-1.8,0.6,0.55,0.22,0.17,4.8,7.04,1.4,29.7,-45
"AUG",2.1,"WEL",12,2.2,0.3,0.1,-1.6,0.52,0.47,0.22,0.17,4.8,4.5,0.9,-4,-51.7
"AUG",2.1,"NUT",34,2.1,0.2,0,0.2,0.5,0.5,0.21,0.25,4.8,4.6,0.5,-2.7,-57
"AUG",2.1,"WLA",12,1.8,0.5,-0.3,-1.6,0.45,0.56,0.25,0.13,4.8,4.7,1.1,-1.4,-49
"AUG",2.1,"SLA",5,1.4,0.2,-0.7,-1.9,0.38,0.41,0.21,0.08,4.8,3.8,1.1,-13.2,-49
"SEP",1.2,"SEL",8,1.78,0.8,0.58,-0.4,0.69,0.65,0.35,0.35,5.2,6.54,1.4,16.9,-47.8
"SEP",1.2,"WEL",8,0.8,0.1,-0.4,-0.8,0.35,0.35,0.15,0.17,5.2,5.2,0.8,0,-55.4
