,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,24.86009300954243,0.978743819273324,0.978743819273324
1219,1219,2021.0,August,24.12129509378467,0.9496572871568768,0.9496572871568768
1220,1220,2021.0,September,24.268518188295985,0.955453471980157,0.955453471980157
1221,1221,2021.0,October,33.428068127152486,1.316065674297342,1.316065674297342
1222,1222,2021.0,November,18.19713294576611,0.7164225569199256,0.7164225569199256
1223,1223,2021.0,December,333.32974306366145,13.123218230852814,13.123218230852814
1224,1224,2022.0,January,120.14858390311518,4.730259208784062,4.730259208784062
1225,1225,2022.0,February,14.598212964436009,0.5747327938754334,0.5747327938754334
1226,1226,2022.0,March,24.836767095080493,0.9778254761842714,0.9778254761842714
1227,1227,2022.0,April,11.654606878404786,0.4588427904883774,0.4588427904883774
1228,1228,2022.0,May,18.07660565009484,0.7116773877990096,0.7116773877990096
1229,1229,2022.0,June,2.700514592362578,0.106319472140259,0.106319472140259
