"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JAN",3.3,"SEL",10,2,0.2,-1.3,-3.1,0.35,0.41,0.18,0.24,7.3,4.08,0.4,-32.1,-68.7
"JAN",3.3,"WEL",13,3.5,0.2,0.2,-3,0.53,0.57,0.18,0.24,7.3,6.7,0.4,-6,-68.7
"JAN",3.3,"NUT",20,3.7,0.2,0.4,0.2,0.55,0.5,0.18,0.08,7.3,7.9,0.3,6,-69.7
"JAN",3.3,"WLA",17,3,0.3,-0.3,-3,0.47,0.44,0.19,0.19,7.3,8,0.5,7,-67.7
"JAN",3.3,"SLA",10,4.6,0.3,1.3,-3,0.65,0.6,0.19,0.19,7.3,7.4,0.4,1,-68.7
"FEB",2,"SEL",9,0.67,0.1,-1.33,-1.9,0.25,0.3,0.16,0.16,4.9,2.63,0.5,-29.7,-57.5
"FEB",2,"WEL",8,1.9,0.1,-0.1,-1.8,0.49,0.67,0.16,0.16,4.9,3.8,0.3,-14.4,-60.2
"FEB",2,"NUT",27,2.3,0.1,0.3,0.1,0.57,0.51,0.16,0.15,4.9,5,0.1,1.3,-62.7
"FEB",2,"WLA",16,2.5,0.2,0.5,-1.8,0.61,0.58,0.18,0.18,4.9,6.2,0.3,17,-60.2
"FEB",2,"SLA",8,1.1,0,-0.9,-2,0.32,0.32,0.15,0.16,4.9,7.1,4.4,28.8,-6.5
"MAR",2,"SEL",7,1.41,0.1,-0.59,-1.9,0.4,0.51,0.19,0.26,3.7,3.46,0.6,-3.7,-48
"MAR",2,"WEL",5,1.3,0.1,-0.7,-2,0.38,0.49,0.19,0.26,3.7,2.8,0.2,-13.9,-54.3
"MAR",2,"NUT",37,1.9,0,-0.1,0,0.49,0.49,0.18,0.13,3.7,3.7,0,0,-57.4
"MAR",2,"WLA",16,2.5,0,0.5,-2,0.6,0.52,0.18,0.19,3.7,4,0.1,4.7,-55.8
"MAR",2,"SLA",3,1.7,0.1,-0.3,-1.9,0.45,0.41,0.19,0.2,3.7,6.1,4.5,37.2,12.5
"APR",0.9,"SEL",2,0.55,0.3,-0.35,-0.6,0.37,0.48,0.29,0.32,2,2.42,0.8,8.9,-25.3
"APR",0.9,"WEL",11,0.6,0.1,-0.3,-0.8,0.39,0.51,0.23,0.21,2,1.9,0.1,-2.1,-40
"APR",0.9,"NUT",41,0.8,0,-0.1,0,0.46,0.48,0.2,0.2,2,2.1,0,2.2,-42.1
"APR",0.9,"WLA",14,1.2,0.1,0.3,-0.8,0.6,0.46,0.23,0.19,2,1.9,0.1,-2.1,-40
"APR",0.9,"SLA",1,4.3,4.3,3.4,3.4,1,0.98,1,0.98,2,4.5,4.4,52.7,50.6
"MAY",0.8,"SEL",2,1.5,0.2,0.7,-0.6,0.79,0.68,0.24,0.23,1.6,2.45,0.5,19.5,-25.3
"MAY",0.8,"WEL",14,0.9,0,0.1,-0.8,0.54,0.47,0.17,0.18,1.6,1.6,0,0,-36.8
"MAY",0.8,"NUT",40,1,0,0.2,0,0.59,0.51,0.17,0.14,1.6,1.9,0,6.9,-36.8
"MAY",0.8,"WLA",12,0.3,0,-0.5,-0.8,0.28,0.5,0.17,0.16,1.6,0.9,0,-16.1,-36.8
"MAY",0.8,"SLA",1,0.1,0.1,-0.7,-0.7,0.21,0.25,0.21,0.25,1.6,0.4,0.2,-27.6,-32.2
"JUN",0.3,"SEL",3,0.37,0.3,0.07,0,0.55,0.52,0.5,0.45,1.3,1.91,0.5,15.1,-19.7
"JUN",0.3,"WEL",12,0.4,0,0.1,-0.3,0.58,0.55,0.26,0.19,1.3,1.4,0,2.5,-32.1
"JUN",0.3,"NUT",40,0.3,0,0,0,0.5,0.51,0.26,0.3,1.3,1.4,0,2.5,-32.1
"JUN",0.3,"WLA",11,0.4,0,0.1,-0.3,0.58,0.59,0.26,0.24,1.3,0.9,0,-9.8,-32.1
"JUN",0.3,"SLA",2,0.1,0,-0.2,-0.3,0.33,0.32,0.26,0.24,1.3,0.4,0.1,-22.2,-29.6
"JUL",0.5,"SEL",6,0.58,0,0.08,-0.5,0.57,0.63,0.22,0.19,1.6,2.46,0.3,19.7,-30
"JUL",0.5,"WEL",8,0.3,0,-0.2,-0.5,0.39,0.4,0.22,0.19,1.6,1.3,0.1,-7,-34.5
"JUL",0.5,"NUT",41,0.6,0,0.1,0,0.58,0.51,0.22,0.2,1.6,1.7,0,2.3,-36.8
"JUL",0.5,"WLA",9,0.2,0,-0.3,-0.5,0.32,0.5,0.22,0.19,1.6,1.1,0.1,-11.5,-34.5
"JUL",0.5,"SLA",2,0.2,0.1,-0.3,-0.4,0.32,0.5,0.27,0.33,1.6,0.5,0.2,-25.3,-32.2
"AUG",0.5,"SEL",7,0.96,0.2,0.46,-0.3,0.73,0.59,0.32,0.26,1.9,3.37,0.4,31.6,-32.3
"AUG",0.5,"WEL",12,0.7,0,0.2,-0.5,0.6,0.47,0.23,0.19,1.9,2.2,0.1,6.4,-38.7
"AUG",0.5,"NUT",34,0.5,0,0,0,0.49,0.49,0.23,0.23,1.9,1.9,0,0,-40.9
"AUG",0.5,"WLA",12,0.3,0,-0.2,-0.5,0.38,0.56,0.23,0.22,1.9,1.2,0.1,-15.1,-38.7
"AUG",0.5,"SLA",5,0.1,0,-0.4,-0.5,0.27,0.32,0.23,0.22,1.9,0.7,0.2,-25.8,-36.6
"SEP",0.6,"SEL",8,0.92,0.1,0.32,-0.5,0.7,0.68,0.21,0.18,3,3.73,0.3,12.7,-47
"SEP",0.6,"WEL",8,0.3,0.1,-0.3,-0.5,0.31,0.29,0.21,0.18,3,2.3,0.1,-12.1,-50.4
"SEP",0.6,"NUT",36,0.6,0,0,0,0.5,0.49,0.16,0.17,3,3.6,0,10.5,-52.2
"SEP",0.6,"WLA",11,0.6,0.1,0,-0.5,0.5,0.61,0.21,0.22,3,3.1,0.2,1.8,-48.7
"SEP",0.6,"SLA",5,0.2,0.1,-0.4,-0.5,0.26,0.29,0.21,0.22,3,1.8,0.3,-20.9,-47
"OCT",0.8,"SEL",10,1.49,0.1,0.69,-0.7,0.69,0.54,0.31,0.29,4.8,3.96,0.2,-11.1,-61
"OCT",0.8,"WEL",10,1.2,0,0.4,-0.8,0.61,0.48,0.29,0.27,4.8,3.9,0,-11.9,-63.6
"OCT",0.8,"NUT",30,0.8,0,0,0,0.5,0.51,0.29,0.23,4.8,5.1,0,4,-63.6
"OCT",0.8,"WLA",10,0.3,0,-0.5,-0.8,0.36,0.5,0.29,0.19,4.8,5.8,0.1,13.2,-62.3
"OCT",0.8,"SLA",8,0.4,0.1,-0.4,-0.7,0.39,0.62,0.31,0.28,4.8,6.4,0.3,21.2,-59.6
"NOV",1.6,"SEL",14,1.32,0.1,-0.28,-1.5,0.43,0.57,0.19,0.23,7.3,4.47,0.3,-28.1,-69.7
"NOV",1.6,"WEL",12,0.8,0,-0.8,-1.5,0.32,0.42,0.17,0.21,7.3,6.2,0.2,-10.9,-70.7
"NOV",1.6,"NUT",22,2.2,0,0.6,0,0.64,0.5,0.17,0.14,7.3,8,0.2,7,-70.7
"NOV",1.6,"WLA",11,2.2,0.1,0.6,-1.5,0.64,0.63,0.19,0.14,7.3,8.5,0.4,11.9,-68.7
"NOV",1.6,"SLA",11,1.2,0.1,-0.4,-1.5,0.41,0.37,0.19,0.14,7.3,10.6,0.5,32.9,-67.7
"DEC",2.4,"SEL",13,1.15,0,-1.25,-2.4,0.32,0.41,0.18,0.22,7.7,3.82,0.3,-37.2,-70.9
"DEC",2.4,"WEL",11,1.9,0,-0.5,-2.4,0.42,0.54,0.18,0.22,7.7,7.3,0.3,-3.8,-70.9
"DEC",2.4,"NUT",22,2.1,0,-0.3,0,0.45,0.49,0.18,0.1,7.7,8.1,0.3,3.8,-70.9
"DEC",2.4,"WLA",11,3.3,0,0.9,-2.4,0.63,0.47,0.18,0.15,7.7,8.8,0.5,10.5,-68.9
"DEC",2.4,"SLA",9,4.8,0.1,2.4,-2.3,0.81,0.64,0.19,0.16,7.7,10.5,0.4,26.8,-69.9
