,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,3.897371656292088,0.1534398289878774,0.1534398289878774
1219,1219,2021.0,August,4.335806900328333,0.1707010590680446,0.1707010590680446
1220,1220,2021.0,September,4.707898456971724,0.1853503329516427,0.1853503329516427
1221,1221,2021.0,October,2.4744136372765344,0.0974178597352966,0.0974178597352966
1222,1222,2021.0,November,6.120954117932162,0.2409824455878804,0.2409824455878804
1223,1223,2021.0,December,79.30534513704069,3.122257682560657,3.122257682560657
1224,1224,2022.0,January,3.913121771026443,0.1540599122451355,0.1540599122451355
1225,1225,2022.0,February,6.72520464855236,0.2647718365571795,0.2647718365571795
1226,1226,2022.0,March,1.837549586217482,0.072344471898326,0.072344471898326
1227,1227,2022.0,April,2.6738125334729204,0.1052682099792488,0.1052682099792488
1228,1228,2022.0,May,4.772169034559648,0.1878806706519546,0.1878806706519546
1229,1229,2022.0,June,17.075660192049465,0.6722700863011601,0.6722700863011601
