,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,16.65900505989402,-0.4484916927277078
3,1920-04-01,12.707565507378474,-0.9975557747243377
4,1920-05-01,12.372246055420662,-0.6409593761237714
5,1920-06-01,4.142712548904321,-1.5141850726601525
6,1920-07-01,4.137576554493182,-1.0836510215020414
7,1920-08-01,4.513904829989212,-0.8658348419821206
8,1920-09-01,4.864512815671624,-0.7570339860064502
9,1920-10-01,5.621693885040957,-0.4678390074529128
10,1920-11-01,9.9555606022537,-0.128223566182365
11,1920-12-01,19.41823988391448,0.0
12,1921-01-01,30.497410074032032,0.0
13,1921-02-01,26.72352740336668,0.0
14,1921-03-01,21.489813161896254,0.0
15,1921-04-01,11.372688705086343,-1.211119262379159
16,1921-05-01,11.013994780495564,-0.8585204843161863
17,1921-06-01,6.33685719434345,-0.8918021758016459
18,1921-07-01,6.047554172715554,-0.4160693750120473
19,1921-08-01,6.021319828806593,-0.3382535527385061
20,1921-09-01,6.175388956537359,-0.3386089681269343
21,1921-10-01,5.463744289484627,-0.5130684936042387
22,1921-11-01,25.194030255342664,0.0
23,1921-12-01,39.926812511231375,0.0
24,1922-01-01,53.44659601475444,0.0
25,1922-02-01,45.41809796175926,0.0
26,1922-03-01,42.43181695436984,0.0
27,1922-04-01,28.689690718174983,0.0
28,1922-05-01,17.20464418560061,0.0
29,1922-06-01,4.414678256519926,-1.425751350027913
30,1922-07-01,2.1079067020492506,-2.103532847922737
31,1922-08-01,2.087706966849744,-2.0768956901002222
32,1922-09-01,5.859935932434891,-0.4332454810887193
33,1922-10-01,9.20686962212586,0.0
34,1922-11-01,15.286038087798566,0.0
35,1922-12-01,12.07461748804365,-0.5984607078084605
36,1923-01-01,29.31860851030841,0.0
37,1923-02-01,30.63736242725404,0.0
38,1923-03-01,39.73114176729801,0.0
39,1923-04-01,26.927965201884057,0.0
40,1923-05-01,19.603402768035004,0.0
41,1923-06-01,10.76742299112997,0.0
42,1923-07-01,4.222103766109253,-1.0499754151723368
43,1923-08-01,4.630153777609679,-0.8211385439235103
44,1923-09-01,7.239001086147847,-0.0419103647552864
45,1923-10-01,13.324024239364936,0.0
46,1923-11-01,15.697485738181424,0.0
47,1923-12-01,23.84900833275777,0.0
48,1924-01-01,17.889652982050062,-0.1844931066289325
49,1924-02-01,25.714503766332207,0.0
50,1924-03-01,18.208600090148845,-0.2664656131906782
51,1924-04-01,29.19652711573127,0.0
52,1924-05-01,22.758692588603864,0.0
53,1924-06-01,19.24508940861307,0.0
54,1924-07-01,10.00837951903364,0.0
55,1924-08-01,6.439023308483481,-0.2084405980117868
56,1924-09-01,9.10723636067222,0.0
57,1924-10-01,14.408112877571908,0.0
58,1924-11-01,22.114884315838907,0.0
59,1924-12-01,26.3355039872101,0.0
60,1925-01-01,21.888838888613066,0.0
61,1925-02-01,15.870643688822874,-0.4687306221672998
62,1925-03-01,25.273868163720447,0.0
63,1925-04-01,31.09447118267836,0.0
64,1925-05-01,29.58726205493253,0.0
65,1925-06-01,16.536385144487028,0.0
66,1925-07-01,7.9175149195259005,0.0
67,1925-08-01,9.586232249690427,0.0
68,1925-09-01,7.344572028220322,-0.0141115051349736
69,1925-10-01,7.646491350553704,0.0
70,1925-11-01,8.474937418582604,-0.4467707449883828
71,1925-12-01,10.029904056204568,-0.9518026863401264
72,1926-01-01,13.229212078196856,-0.7486965521688754
73,1926-02-01,11.52953505803396,-1.0335634315134905
74,1926-03-01,10.30943566113447,-1.3486847622877756
75,1926-04-01,8.598922493180796,-1.7193333613151862
76,1926-05-01,6.414885738741523,-1.777125767650458
77,1926-06-01,7.328654720375972,-0.6605468442032951
78,1926-07-01,5.63938902655388,-0.544897279589436
79,1926-08-01,9.573825217128547,0.0
80,1926-09-01,8.380480673886678,0.0
81,1926-10-01,9.00106285960464,0.0
82,1926-11-01,8.508264666754545,-0.4391992709699045
83,1926-12-01,9.431023881229656,-1.0647178056294926
84,1927-01-01,16.4500123167582,-0.3467687662659495
85,1927-02-01,16.589739425722932,-0.3859069386695645
86,1927-03-01,20.48384833025545,-0.0173294585996823
87,1927-04-01,20.05832581701681,-0.037974295314421
88,1927-05-01,18.593718866510404,0.0
89,1927-06-01,12.821258680624686,0.0
90,1927-07-01,9.612077218858294,0.0
