,Year,Month,RF_mm,RF_in
0,1920.0,1.0,396.7324020114877,15.619385905964082
1,1920.0,2.0,36.63115404343464,1.44217141903286
2,1920.0,3.0,80.91385625805376,3.185584892049361
3,1920.0,4.0,73.2329682118794,2.883187724877142
4,1920.0,5.0,121.96615018223868,4.80181693630861
5,1920.0,6.0,69.58432264158712,2.739540261479808
6,1920.0,7.0,68.88105462429792,2.7118525442636976
7,1920.0,8.0,122.83980456470738,4.836212778138086
8,1920.0,9.0,117.45524484307104,4.624222237916182
9,1920.0,10.0,140.24525623208672,5.521466780790816
10,1920.0,11.0,111.69063089585164,4.3972689329075445
11,1920.0,12.0,256.58463860686714,10.101757425467213
12,1921.0,1.0,631.9483722032174,24.87985717335502
13,1921.0,2.0,47.69044424655169,1.8775765451398303
14,1921.0,3.0,34.94567819177752,1.375814102038485
15,1921.0,4.0,61.1004333270372,2.405528871143197
16,1921.0,5.0,43.74624132686818,1.7222929656247317
17,1921.0,6.0,45.816894192667405,1.80381473199478
18,1921.0,7.0,76.73280194525182,3.020976454537473
19,1921.0,8.0,55.12060197006316,2.170102439766266
20,1921.0,9.0,94.20765771809414,3.708962902287171
21,1921.0,10.0,88.10015169403256,3.4685099092138807
22,1921.0,11.0,34.31761707779924,1.3510872865275292
23,1921.0,12.0,206.5886132054075,8.133409968716832
24,1922.0,1.0,141.92219371908516,5.587487941696266
25,1922.0,2.0,99.7663291615142,3.9278082347052834
26,1922.0,3.0,88.04668918587046,3.4664050860578923
27,1922.0,4.0,46.303795176850265,1.8229840620807192
28,1922.0,5.0,114.11286528999284,4.492632491732002
29,1922.0,6.0,21.64852858436178,0.8523042749748733
30,1922.0,7.0,28.588757768890563,1.1255416444445103
31,1922.0,8.0,40.73102639553815,1.60358371635977
32,1922.0,9.0,111.4555930865587,4.388015475848768
33,1922.0,10.0,102.85689431816868,4.049484028274358
34,1922.0,11.0,159.5716664692354,6.282349073591945
35,1922.0,12.0,26.16442562419282,1.0300954970154654
36,1923.0,1.0,361.41812585232526,14.229060072926192
37,1923.0,2.0,132.28202725021092,5.207953828748462
38,1923.0,3.0,256.0567091541177,10.080972801343218
39,1923.0,4.0,148.85549881613466,5.8604527092966405
40,1923.0,5.0,53.81442360059749,2.1186780945117123
41,1923.0,6.0,24.759538769016604,0.9747849909061655
42,1923.0,7.0,66.32440384181999,2.6111970016464565
43,1923.0,8.0,40.54625986313679,1.5963094434305825
44,1923.0,9.0,42.7997450405324,1.6850293323044252
45,1923.0,10.0,93.02597610202768,3.6624400040168377
46,1923.0,11.0,39.40932237749269,1.5515481250981376
