"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"APR",10.7,"WEL",11,10.3,2,-0.4,-8.3,0.48,0.56,0.13,0.1,21.1,21.3,6.3,0.8,-62.1
"APR",10.7,"NUT",41,10.3,0.2,-0.4,0.2,0.48,0.5,0.09,0.1,21.1,21.1,2,0,-80.1
"APR",10.7,"WLA",14,12.6,2.4,1.9,-8.3,0.6,0.48,0.14,0.1,21.1,21.1,3.2,0,-75.1
"APR",10.7,"SLA",1,23.1,23.1,12.4,12.4,0.95,0.89,0.95,0.89,21.1,33.2,33,50.7,49.9
"MAY",6.2,"SEL",2,6.5,5.8,0.3,-0.4,0.53,0.46,0.45,0.37,17.5,24.07,13.9,32.4,-17.8
"MAY",6.2,"WEL",14,6.9,2.1,0.7,-5.7,0.57,0.51,0.14,0.06,17.5,17.8,6.2,1.5,-55.8
"MAY",6.2,"NUT",40,6.3,1.1,0.1,1.1,0.51,0.5,0.09,0.11,17.5,18.5,4.6,4.9,-63.7
"MAY",6.2,"WLA",12,5.8,0.5,-0.4,-5.7,0.45,0.51,0.07,0.07,17.5,15.2,2.2,-11.4,-75.6
"MAY",6.2,"SLA",1,8,8,1.8,1.8,0.68,0.73,0.68,0.73,17.5,13.8,12,-18.3,-27.2
"JUN",4.2,"SEL",3,9.9,4.7,5.7,0.5,0.97,0.89,0.56,0.46,19.3,28.07,10,39.8,-42.2
"JUN",4.2,"WEL",12,4.1,2.2,-0.1,-3.9,0.49,0.4,0.26,0.23,19.3,21.8,7.5,11.3,-53.5
"JUN",4.2,"NUT",40,4.5,0.7,0.3,0.7,0.54,0.5,0.13,0.1,19.3,19.6,5.6,1.4,-62.1
"JUN",4.2,"WLA",11,2.7,0.3,-1.5,-3.9,0.31,0.56,0.1,0.09,19.3,16.9,3.8,-10.9,-70.3
"JUN",4.2,"SLA",2,2.1,1.9,-2.1,-2.3,0.25,0.41,0.23,0.36,19.3,9.3,5.3,-45.4,-63.5
"JUL",7.1,"SEL",6,7.67,3.4,0.57,-3.7,0.55,0.54,0.22,0.18,20.5,24.61,8.2,17.7,-52.9
"JUL",7.1,"WEL",8,6.8,1.9,-0.3,-5.7,0.47,0.46,0.14,0.1,20.5,21.2,7,3,-58.1
"JUL",7.1,"NUT",41,7.7,2.8,0.6,2.8,0.55,0.5,0.18,0.17,20.5,21.1,6.7,2.6,-59.4
"JUL",7.1,"WLA",9,6.7,1.4,-0.4,-5.7,0.46,0.62,0.12,0.19,20.5,19.8,5.2,-3,-65.8
"JUL",7.1,"SLA",2,3.7,2.1,-3.4,-5,0.24,0.36,0.15,0.24,20.5,10.5,5.4,-43,-65
"AUG",8,"SEL",7,10.5,1.9,2.5,-6.1,0.66,0.49,0.15,0.11,20.2,24.02,7.8,16.6,-54
"AUG",8,"WEL",12,10.9,3.4,2.9,-5.9,0.69,0.51,0.22,0.16,20.2,20.2,7.8,0,-54
"AUG",8,"NUT",34,7.4,2.1,-0.6,2.1,0.46,0.5,0.16,0.18,20.2,20.5,4.2,1.3,-69.7
"AUG",8,"WLA",12,7.5,2.1,-0.5,-5.9,0.46,0.63,0.16,0.12,20.2,21.4,7.1,5.2,-57.1
"AUG",8,"SLA",5,3.5,1.3,-4.5,-6.7,0.22,0.21,0.13,0.08,20.2,12.5,5.8,-33.6,-62.8
"SEP",5.4,"SEL",8,6.44,2.9,1.04,-2.5,0.62,0.75,0.23,0.25,23.2,24.89,7.4,6.5,-60.9
"SEP",5.4,"WEL",8,3.5,1.7,-1.9,-3.7,0.29,0.33,0.14,0.13,23.2,17.5,7.9,-22,-59
"SEP",5.4,"NUT",36,6,1.8,0.6,1.8,0.57,0.5,0.15,0.15,23.2,24.8,4.7,6.2,-71.3
"SEP",5.4,"WLA",11,5.6,1.7,0.2,-3.7,0.52,0.62,0.14,0.12,23.2,26.3,8.1,12,-58.2
"SEP",5.4,"SLA",5,3.3,2,-2.1,-3.4,0.27,0.28,0.16,0.14,23.2,19.4,6.7,-14.6,-63.6
"OCT",6.8,"SEL",10,7.08,3,0.28,-3.8,0.53,0.61,0.18,0.13,29.2,28.03,6.3,-3.7,-71.7
"OCT",6.8,"WEL",10,5.8,2.7,-1,-3.5,0.4,0.44,0.16,0.11,29.2,23.4,7.6,-18.2,-67.6
"OCT",6.8,"NUT",30,7.1,0.3,0.3,0.3,0.53,0.5,0.05,0.08,29.2,28.9,5.8,-0.9,-73.2
"OCT",6.8,"WLA",10,8.3,3.3,1.5,-3.5,0.64,0.64,0.19,0.18,29.2,36.2,7.3,21.9,-68.6
"OCT",6.8,"SLA",8,5.7,2.5,-1.1,-4.3,0.39,0.38,0.15,0.13,29.2,28.7,9.4,-1.6,-62
"NOV",11,"SEL",14,11.37,1.5,0.37,-9.5,0.52,0.59,0.1,0.08,32.1,28.76,4.4,-9.6,-79.5
"NOV",11,"WEL",12,8.2,3.5,-2.8,-7.9,0.35,0.39,0.15,0.14,32.1,25,5.4,-20.4,-76.6
"NOV",11,"NUT",22,11.7,2.6,0.7,2.6,0.54,0.5,0.13,0.14,32.1,34.3,7.5,6.3,-70.6
"NOV",11,"WLA",11,12.4,3.1,1.4,-7.9,0.58,0.56,0.14,0.14,32.1,35.6,4.6,10,-78.9
"NOV",11,"SLA",11,10.4,2.2,-0.6,-8.8,0.47,0.46,0.11,0.12,32.1,35.7,11.3,10.3,-59.7
"DEC",11.4,"SEL",13,9.58,1.8,-1.82,-9.6,0.42,0.49,0.14,0.12,30.7,24.19,4.1,-19.5,-79.5
"DEC",11.4,"WEL",11,9.4,1.4,-2,-10.5,0.41,0.48,0.13,0.11,30.7,26,5.2,-14,-76.2
"DEC",11.4,"NUT",22,10.1,2.9,-1.3,2.9,0.44,0.5,0.17,0.04,30.7,32.4,6,5.1,-73.8
"DEC",11.4,"WLA",11,15.5,0.9,4.1,-10.5,0.68,0.54,0.12,0.14,30.7,35.2,5.9,13.4,-74.2
"DEC",11.4,"SLA",9,12.6,4.7,1.2,-6.7,0.56,0.45,0.22,0.22,30.7,32.4,9.3,5.1,-64
