"Month","MRF","Phase","Count","MeRF","MnRF","MeAnom","MnAnom","A_ProbMe","E_ProbMe","A_ProbMn","E_ProbMn","MRF3M","MeRF3M","MnRF3M","QFP_Me","QFP_Mn"
"JUL",4.1,"WLA",9,4.1,1.3,0,-2.8,0.5,0.56,0.12,0.08,12.3,13,5.5,4.6,-45.2
"JUL",4.1,"SLA",2,3.5,3,-0.6,-1.1,0.4,0.43,0.32,0.32,12.3,9,6,-21.9,-41.9
"AUG",4.1,"SEL",7,4.33,1.9,0.23,-2.2,0.55,0.44,0.15,0.13,14.2,16.51,6.9,13.6,-43.1
"AUG",4.1,"WEL",12,5,1.9,0.9,-2.1,0.67,0.55,0.15,0.13,14.2,15.7,5.6,8.8,-50.7
"AUG",4.1,"NUT",34,3.6,1.5,-0.5,1.5,0.41,0.5,0.11,0.1,14.2,14.5,4.1,1.8,-59.6
"AUG",4.1,"WLA",12,4.9,2,0.8,-2.1,0.65,0.59,0.16,0.15,14.2,13.5,6.1,-4.1,-47.8
"AUG",4.1,"SLA",5,3,1.9,-1.1,-2.2,0.3,0.28,0.15,0.14,14.2,9,5.1,-30.7,-53.7
"SEP",4.1,"SEL",8,4.56,1.7,0.46,-2.4,0.58,0.59,0.12,0.16,17.5,19.62,6.9,10.5,-52.4
"SEP",4.1,"WEL",8,3.9,1.8,-0.2,-1.9,0.46,0.48,0.13,0.17,17.5,16.1,6.2,-6.9,-55.8
"SEP",4.1,"NUT",36,4.5,1,0.4,1,0.57,0.5,0.07,0.06,17.5,19.3,4.2,8.9,-65.7
"SEP",4.1,"WLA",11,4,2.2,-0.1,-1.9,0.47,0.66,0.18,0.17,17.5,16,7.8,-7.4,-47.9
"SEP",4.1,"SLA",5,2.5,1.1,-1.6,-3,0.22,0.24,0.07,0.04,17.5,13.6,5.9,-19.3,-57.3
"OCT",6,"SEL",10,7.62,3.3,1.62,-2.7,0.71,0.56,0.19,0.16,20.3,20.65,7.5,1.5,-55.5
"OCT",6,"WEL",10,6.8,1.9,0.8,-4.1,0.61,0.48,0.09,0.09,20.3,19,5.3,-5.6,-65.1
"OCT",6,"NUT",30,6.4,1.6,0.4,1.6,0.56,0.5,0.07,0.04,20.3,21.1,4.4,3.5,-69
"OCT",6,"WLA",10,4.6,1.9,-1.4,-4.1,0.33,0.62,0.09,0.06,20.3,18.8,6.3,-6.5,-60.7
"OCT",6,"SLA",8,3.5,2.1,-2.5,-3.9,0.21,0.33,0.1,0.08,20.3,20.5,7.2,0.9,-56.8
"NOV",7.4,"SEL",14,7.44,1.9,0.04,-5.5,0.5,0.58,0.12,0.17,20.7,17.1,5.8,-15.4,-63.5
"NOV",7.4,"WEL",12,5.4,2.5,-2,-3.7,0.33,0.41,0.15,0.2,20.7,17.2,5.2,-14.9,-66.1
"NOV",7.4,"NUT",22,8.4,1.6,1,1.6,0.59,0.5,0.11,0.11,20.7,22.5,4.3,7.7,-69.9
"NOV",7.4,"WLA",11,7.4,3.7,0,-3.7,0.5,0.48,0.21,0.13,20.7,20.9,5.4,0.9,-65.3
"NOV",7.4,"SLA",11,7.6,2.7,0.2,-4.7,0.52,0.51,0.16,0.08,20.7,25,9.3,18.3,-48.6
"DEC",6.9,"SEL",13,5.59,2.3,-1.31,-4.6,0.38,0.4,0.14,0.15,19.5,13.4,4.8,-27.4,-66.1
"DEC",6.9,"WEL",11,6.8,0.9,-0.1,-6.2,0.49,0.51,0.08,0.09,19.5,17.9,5.4,-7.2,-63.4
"DEC",6.9,"NUT",22,6.3,1.2,-0.6,1.2,0.44,0.5,0.09,0.09,19.5,20.2,4.1,3.1,-69.2
"DEC",6.9,"WLA",11,6.8,0.7,-0.1,-6.2,0.49,0.43,0.07,0.06,19.5,21.1,4.3,7.2,-68.3
"DEC",6.9,"SLA",9,9.4,2.4,2.5,-4.5,0.72,0.66,0.14,0.12,19.5,22.2,7.2,12.1,-55.3
