,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,20.528948140338183,0.8082263047377238,0.8082263047377238
1219,1219,2021.0,August,28.29012244309836,1.1137843481534788,1.1137843481534788
1220,1220,2021.0,September,17.710277286002306,0.6972550112599334,0.6972550112599334
1221,1221,2021.0,October,13.487584036540207,0.5310072455330791,0.5310072455330791
1222,1222,2021.0,November,15.691660128957857,0.6177818948408605,0.6177818948408605
1223,1223,2021.0,December,247.7250491506685,9.7529546909712,9.7529546909712
1224,1224,2022.0,January,9.444922044025205,0.3718473245679214,0.3718473245679214
1225,1225,2022.0,February,14.403702472283587,0.5670749004836059,0.5670749004836059
1226,1226,2022.0,March,11.349719078560186,0.4468393338015821,0.4468393338015821
1227,1227,2022.0,April,9.040454659035536,0.3559234117730526,0.3559234117730526
1228,1228,2022.0,May,25.293421225819163,0.995803985268471,0.995803985268471
1229,1229,2022.0,June,26.506970987087342,1.0435815349246986,1.0435815349246986
