,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,54.98658148797004,2.1648260428334662,2.1648260428334662
1219,1219,2021.0,August,71.47190651526817,2.8138545872152827,2.8138545872152827
1220,1220,2021.0,September,100.30832852374068,3.949146792273255,3.949146792273255
1221,1221,2021.0,October,46.42255027477558,1.827659459636834,1.827659459636834
1222,1222,2021.0,November,44.4480762062492,1.7499242600885512,1.7499242600885512
1223,1223,2021.0,December,310.1782510778406,12.211742168418922,12.211742168418922
1224,1224,2022.0,January,48.876992089407786,1.9242910271420388,1.9242910271420388
1225,1225,2022.0,February,29.834284541371105,1.1745781315500436,1.1745781315500436
1226,1226,2022.0,March,58.36982542603881,2.298024623072394,2.298024623072394
1227,1227,2022.0,April,60.07328157110528,2.3650898256340662,2.3650898256340662
1228,1228,2022.0,May,30.77340965480595,1.2115515612128327,1.2115515612128327
1229,1229,2022.0,June,48.79822103269807,1.921189804436932,1.921189804436932
