,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,14.664528602401392,-0.0183357511648595
3,1920-04-01,10.382710062653958,-0.3546662532055252
4,1920-05-01,11.74266210567418,0.0
5,1920-06-01,6.756857019751051,-0.4103073505312687
6,1920-07-01,6.0401867871219705,-0.4390458978854594
7,1920-08-01,5.334637907948618,-0.6506425963195378
8,1920-09-01,5.947340415445613,-0.7685983528015162
9,1920-10-01,8.095027916652374,-0.6452440576907439
10,1920-11-01,6.892146807161698,-1.208447037259528
11,1920-12-01,13.124292145821734,-0.2815171224544449
12,1921-01-01,27.625459903477072,0.0
13,1921-02-01,30.735217544398548,0.0
14,1921-03-01,26.0024576961989,0.0
15,1921-04-01,10.213094244905228,-0.3793189680546763
16,1921-05-01,8.78100547450548,-0.4245661356941422
17,1921-06-01,5.722706178650469,-0.6824859958939684
18,1921-07-01,5.188663513115595,-0.7418707684560235
19,1921-08-01,5.09399091618752,-0.7222522913285114
20,1921-09-01,7.067953106275402,-0.4991130064922791
21,1921-10-01,8.636838041231107,-0.530841824457454
22,1921-11-01,7.471473246098511,-1.0766851277617584
23,1921-12-01,8.148273499539908,-1.1374306896480355
24,1922-01-01,11.433963131985056,-0.553993214466936
25,1922-02-01,19.2292712227205,0.0
26,1922-03-01,19.383664992252328,0.0
27,1922-04-01,15.416268509358714,0.0
28,1922-05-01,6.885934329480563,-0.7797432728541773
29,1922-06-01,4.536882911760355,-1.040720173951596
30,1922-07-01,5.000017132428601,-0.8135325848950832
31,1922-08-01,5.179126181383387,-0.6966539939053152
32,1922-09-01,7.48693953586138,-0.4059830329866774
33,1922-10-01,9.26493579152856,-0.404243068911129
34,1922-11-01,12.522190803164085,-0.1530257367620683
35,1922-12-01,11.89282495855635,-0.4689334023827652
36,1923-01-01,24.863353573946924,0.0
37,1923-02-01,29.25531347802408,0.0
38,1923-03-01,38.32123845116824,0.0
39,1923-04-01,39.6276896992408,0.0
40,1923-05-01,33.07491825331843,0.0
41,1923-06-01,22.956400171761658,0.0
42,1923-07-01,4.954182763944255,-0.8312260140430858
43,1923-08-01,7.068171649694216,-0.191339490840675
44,1923-09-01,12.035862684683105,0.0
45,1923-10-01,13.142069016730815,0.0
46,1923-11-01,11.479341058548712,-0.3191632702810666
47,1923-12-01,12.285461402675878,-0.4077955304319409
48,1924-01-01,11.117997153403389,-0.5945430207528531
49,1924-02-01,9.174443571545051,-0.6608626451693564
50,1924-03-01,8.895947671404883,-0.6789203615912215
51,1924-04-01,22.83457574541515,0.0
52,1924-05-01,25.53072829286543,0.0
53,1924-06-01,20.73698362759924,0.0
54,1924-07-01,8.818433238755073,0.0
55,1924-08-01,7.102988911425975,-0.1829511161972098
56,1924-09-01,8.665593505328614,-0.1618341598116377
57,1924-10-01,12.452279167046566,0.0
58,1924-11-01,19.12803922710797,0.0
59,1924-12-01,20.53129107871456,0.0
60,1925-01-01,16.290188729376226,-0.0101526567934909
61,1925-02-01,8.702648409904263,-0.726494602622369
62,1925-03-01,10.673765833736592,-0.44977885162769
63,1925-04-01,9.66895800329177,-0.4603635125544089
64,1925-05-01,9.843160266683128,-0.2483445338984586
65,1925-06-01,5.327329435923672,-0.7955911971476357
66,1925-07-01,6.039681542318897,-0.4392166081255374
67,1925-08-01,7.107079306141446,-0.1819674696550148
68,1925-09-01,6.898019598709773,-0.5379712985089856
69,1925-10-01,8.942020315916428,-0.4685674837136097
70,1925-11-01,9.679305787997087,-0.6320297000932951
71,1925-12-01,10.368299294458788,-0.7204061595013671
72,1926-01-01,8.328027557705767,-0.9934758166414012
73,1926-02-01,6.433970018211737,-1.0834310640722007
74,1926-03-01,3.953501919288172,-1.567626673109447
75,1926-04-01,2.967127233658572,-1.9317850881002283
76,1926-05-01,4.1623321325914935,-1.4398841476106483
77,1926-06-01,5.864877921544508,-0.643148175849665
78,1926-07-01,6.062287702954044,-0.431588043313541
79,1926-08-01,13.328914779728445,0.0
80,1926-09-01,13.493850120801234,0.0
81,1926-10-01,17.73860128732292,0.0
82,1926-11-01,10.605033530571722,-0.4665666321855721
83,1926-12-01,17.835000959803843,0.0
84,1927-01-01,14.164651172780204,-0.2322502773619976
85,1927-02-01,12.896442223535937,-0.2115429592267846
86,1927-03-01,11.136954663131355,-0.3945197774219474
