,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,80.05944266686073,3.1519465616874305,3.1519465616874305
1219,1219,2021.0,August,60.4949773641733,2.3816920222115474,2.3816920222115474
1220,1220,2021.0,September,77.10199163248251,3.0355114815938,3.0355114815938
1221,1221,2021.0,October,41.26391339564061,1.62456351951341,1.62456351951341
1222,1222,2021.0,November,56.06935042077368,2.207454740975342,2.207454740975342
1223,1223,2021.0,December,307.2776516086453,12.097545338923045,12.097545338923045
1224,1224,2022.0,January,37.84517935868148,1.4899676912866724,1.4899676912866724
1225,1225,2022.0,February,34.02312220059908,1.339493000023586,1.339493000023586
1226,1226,2022.0,March,82.78210683969351,3.259138064554863,3.259138064554863
1227,1227,2022.0,April,80.69004285204541,3.1767733406317094,3.1767733406317094
1228,1228,2022.0,May,60.04548586331881,2.3639955064298745,2.3639955064298745
1229,1229,2022.0,June,55.47481947678786,2.18404801089716,2.18404801089716
