,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,68.83100629276072,2.709882137510265,2.709882137510265
1219,1219,2021.0,August,58.83575516198514,2.316368313463982,2.316368313463982
1220,1220,2021.0,September,52.714575276572326,2.075376979392612,2.075376979392612
1221,1221,2021.0,October,9.033518644479605,0.3556503403338427,0.3556503403338427
1222,1222,2021.0,November,12.794880364773542,0.5037354474320292,0.5037354474320292
1223,1223,2021.0,December,119.11808469873914,4.689688373966108,4.689688373966108
1224,1224,2022.0,January,13.608913066119133,0.5357839789810682,0.5357839789810682
1225,1225,2022.0,February,11.41032269720495,0.449225303039565,0.449225303039565
1226,1226,2022.0,March,37.99520943997175,1.4958743874004623,1.4958743874004623
1227,1227,2022.0,April,50.09674778774645,1.972312905029388,1.972312905029388
1228,1228,2022.0,May,37.44266954681577,1.4741208482998336,1.4741208482998336
1229,1229,2022.0,June,71.67137638069468,2.821707731523413,2.821707731523413
