,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,19.302956912512805,0.068159025487786
3,1920-04-01,18.238126496558188,0.0494410431121568
4,1920-05-01,22.94704913061528,0.6328895495494532
5,1920-06-01,17.0944931247794,0.6170677216432254
6,1920-07-01,12.987674708348653,0.210470363454254
7,1920-08-01,13.518231422356322,0.4772826442746564
8,1920-09-01,17.207511902845702,1.1619010132901733
9,1920-10-01,19.947245582078192,1.1847703275296522
10,1920-11-01,19.64373489126384,0.4881393917231282
11,1920-12-01,23.65978349892132,0.4729155316468753
12,1921-01-01,44.47626323325315,1.836159934335396
13,1921-02-01,42.43402569374639,1.88570950521932
14,1921-03-01,36.8035619362236,1.3893940518037096
15,1921-04-01,13.586956965548882,0.0
16,1921-05-01,14.02630580609322,0.0
17,1921-06-01,12.094041177060276,0.0
18,1921-07-01,10.056627139383368,0.0
19,1921-08-01,7.84543685932891,0.0
20,1921-09-01,7.540734263762811,0.0
21,1921-10-01,10.557216026383394,0.0
22,1921-11-01,11.450170348793662,0.0
23,1921-12-01,21.768893759855303,0.2509812960650923
24,1922-01-01,23.395271236904566,0.278846635845701
25,1922-02-01,25.796064233412704,0.6802698697409918
26,1922-03-01,17.438375877861628,0.0
27,1922-04-01,17.46928198770575,0.0
28,1922-05-01,17.116662949914186,0.0
29,1922-06-01,13.144963534633176,0.0
30,1922-07-01,7.910256984067377,0.0
31,1922-08-01,5.447567675861925,0.0
32,1922-09-01,13.224961976542076,0.2541072803019532
33,1922-10-01,17.291224043066244,0.7324549271181419
34,1922-11-01,24.223911123332694,1.093063249767966
35,1922-12-01,16.37463503935206,0.0
36,1923-01-01,26.9961225603798,0.5961347154772275
37,1923-02-01,25.820305070590734,0.6823494754674533
38,1923-03-01,35.534534142423155,1.3095515017465882
39,1923-04-01,26.430010797656244,0.8422629712293882
40,1923-05-01,19.832242337067036,0.3009522226229572
41,1923-06-01,10.7311724708744,0.0
42,1923-07-01,6.411371946520511,0.0
43,1923-08-01,6.563341683393289,0.0
44,1923-09-01,9.14430411162958,0.0
45,1923-10-01,11.130509408295772,0.0
46,1923-11-01,13.04949666117574,0.0
47,1923-12-01,22.67410440718085,0.3587540398294282
48,1924-01-01,18.97986044920449,0.0
49,1924-02-01,19.341359824635862,0.0730988407803854
50,1924-03-01,8.207648325061331,0.0
51,1924-04-01,21.097318645661154,0.3488172094668277
52,1924-05-01,22.86389341648964,0.6244262992582366
53,1924-06-01,22.577583910097168,1.3654358749810582
54,1924-07-01,12.072133926348034,0.0
55,1924-08-01,8.141677673582782,0.0
56,1924-09-01,8.044753014819584,0.0
57,1924-10-01,13.386637299100228,0.0
58,1924-11-01,15.229363923791974,0.0
59,1924-12-01,19.774484244083634,0.002542256493366
60,1925-01-01,16.54753896824328,0.0
61,1925-02-01,14.62018507125418,0.0
62,1925-03-01,14.493649712873085,0.0
63,1925-04-01,13.298784111407825,0.0
64,1925-05-01,13.328615162852648,0.0
65,1925-06-01,9.817910991119788,0.0
66,1925-07-01,9.304533946304742,0.0
67,1925-08-01,10.313853985650368,0.0
68,1925-09-01,11.60389851933792,0.0
69,1925-10-01,12.007426022348644,0.0
70,1925-11-01,14.30664295864279,0.0
71,1925-12-01,14.239664619909894,0.0
72,1926-01-01,12.87900817242628,0.0
73,1926-02-01,9.954977418411522,0.0
74,1926-03-01,8.879700434025347,0.0
75,1926-04-01,7.100143371965585,0.0
76,1926-05-01,6.607949153417909,0.0
77,1926-06-01,10.836867427520612,0.0
78,1926-07-01,13.523181970736106,0.3367159138556091
79,1926-08-01,14.884541758185518,0.8091886785162599
80,1926-09-01,12.407327253244803,0.0459770194390594
81,1926-10-01,13.84867688616616,0.0722688857379287
82,1926-11-01,12.590051617828266,0.0
83,1926-12-01,13.766340320267322,0.0
84,1927-01-01,16.960964112109753,0.0
85,1927-02-01,17.89699998066543,0.0
86,1927-03-01,27.09476334625559,0.7253463873623376
87,1927-04-01,31.5010357340428,1.2544559312070889
88,1927-05-01,37.52971430659099,1.8864627872088509
89,1927-06-01,26.70008982755512,1.8538502161600536
90,1927-07-01,17.52149343098635,1.1887521595974164
91,1927-08-01,12.858400172383526,0.3090282208532396
92,1927-09-01,11.82795877779316,0.0
93,1927-10-01,10.490783487748889,0.0
94,1927-11-01,13.648057737760592,0.0
