,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,14.58484506849218,1.0767562532554362
3,1920-04-01,4.084459881644122,0.0
4,1920-05-01,5.903373913857598,0.5583386885418187
5,1920-06-01,5.4369403951261255,1.120452168324305
6,1920-07-01,4.35273106753679,1.2419625272375612
7,1920-08-01,2.375014501554859,0.5448303967765163
8,1920-09-01,2.124173827269745,0.1724793917066775
9,1920-10-01,3.0041316299498906,0.0
10,1920-11-01,3.075271398807979,0.0
11,1920-12-01,5.747883546798387,0.0
12,1921-01-01,15.68803612941388,1.042741303767346
13,1921-02-01,16.557469625028247,1.101838090433784
14,1921-03-01,13.293993986147802,0.9259433813189244
15,1921-04-01,2.00937550604324,0.0
16,1921-05-01,1.2930386082988212,0.0
17,1921-06-01,1.5939435430993374,0.0
18,1921-07-01,1.174938628215806,0.0
19,1921-08-01,0.6733491664969931,0.0
20,1921-09-01,0.3981494198913026,0.0
21,1921-10-01,1.2093276958765946,0.0
22,1921-11-01,0.9797957939389688,0.0
23,1921-12-01,8.169979207377029,0.2757065120970628
24,1922-01-01,8.932252049575242,0.1812359248483415
25,1922-02-01,9.353286796217558,0.1823787309937216
26,1922-03-01,2.602107751148976,0.0
27,1922-04-01,1.7018785375820729,0.0
28,1922-05-01,2.158243161281324,0.0
29,1922-06-01,2.9137785805852974,0.3546788511733454
30,1922-07-01,2.331649449755504,0.3967171789790534
31,1922-08-01,2.157358792756481,0.4155749359398552
32,1922-09-01,2.155960057391951,0.1913476217101079
33,1922-10-01,3.978346213819885,0.3548878175096878
34,1922-11-01,8.09809820719658,0.9825438038512894
35,1922-12-01,6.825280738127941,0.0048860541554036
36,1923-01-01,11.966869687759685,0.6076095749976531
37,1923-02-01,9.521253555950622,0.208405680253166
38,1923-03-01,14.343676422002549,1.0492469197171477
39,1923-04-01,11.66956099305044,1.1762044978696784
40,1923-05-01,9.318211894024676,1.1549516812567164
41,1923-06-01,4.46592068995225,0.8604225024396502
42,1923-07-01,0.7672609818547967,0.0
43,1923-08-01,2.019082871790102,0.328918521242577
44,1923-09-01,2.562916992550788,0.417978171758353
45,1923-10-01,3.7795238977419903,0.2834882331361167
46,1923-11-01,2.591746067815284,0.0
47,1923-12-01,8.619382418763276,0.3595209582692608
48,1924-01-01,6.986080402264428,0.0
49,1924-02-01,8.591004347515725,0.0601477748885966
50,1924-03-01,2.4151708730606902,0.0
51,1924-04-01,6.351096761508251,0.306363595610454
52,1924-05-01,4.687920679629741,0.2912465997887801
53,1924-06-01,4.640302628060731,0.9096030491666968
54,1924-07-01,1.1310097504788497,0.0
55,1924-08-01,1.1374142153095468,0.0
56,1924-09-01,0.911219267141884,0.0
57,1924-10-01,2.450454960494008,0.0
58,1924-11-01,4.7827849547027546,0.1837275040331095
59,1924-12-01,9.684033216348384,0.5471542735159816
60,1925-01-01,7.67954361437085,0.0
61,1925-02-01,6.175736834339397,0.0
62,1925-03-01,2.874420164393805,0.0
63,1925-04-01,3.0770004158311504,0.0
64,1925-05-01,2.2429286564812214,0.0
65,1925-06-01,0.5409766943941398,0.0
66,1925-07-01,3.607259209450519,0.9674693152104388
67,1925-08-01,3.6260912240409664,1.1686388137922852
68,1925-09-01,4.168438144420104,1.1330341072773755
69,1925-10-01,3.2025346227140536,0.0609052221996334
70,1925-11-01,3.159435944583878,0.0
71,1925-12-01,7.891361307222086,0.2221929942337105
72,1926-01-01,7.203532796257119,0.0
73,1926-02-01,9.0635169626021,0.1367321402147376
74,1926-03-01,4.447831600780884,0.0
75,1926-04-01,2.980311111963312,0.0
76,1926-05-01,1.1742551470993663,0.0
77,1926-06-01,5.706542400441109,1.187347213541865
78,1926-07-01,6.190159138293289,1.811790960813104
79,1926-08-01,6.210018457834527,2.11700301533001
80,1926-09-01,2.5539501641840063,0.4132527419221634
81,1926-10-01,2.5044964429622687,0.0
82,1926-11-01,2.4087108124110164,0.0
83,1926-12-01,4.807669150555007,0.0
84,1927-01-01,5.427914252072087,0.0
85,1927-02-01,8.904658289883903,0.1112907864703943
86,1927-03-01,11.07373642131644,0.6427806877192439
87,1927-04-01,10.816356452497915,1.0570866910836585
88,1927-05-01,8.585812327791027,1.040605630987952
89,1927-06-01,2.4828609441983835,0.1832033863906604
90,1927-07-01,1.3517230158929572,0.0
