,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,15.871180353785409,0.624849620227772,0.624849620227772
1219,1219,2021.0,August,17.915795726888984,0.7053462884601962,0.7053462884601962
1220,1220,2021.0,September,19.80305843804715,0.7796479700018563,0.7796479700018563
1221,1221,2021.0,October,32.125072592108914,1.264766637484603,1.264766637484603
1222,1222,2021.0,November,18.727620553688183,0.7373078958144954,0.7373078958144954
1223,1223,2021.0,December,327.41792288334415,12.89046940485607,12.89046940485607
1224,1224,2022.0,January,114.703592424562,4.515889465533937,4.515889465533937
1225,1225,2022.0,February,11.291706858302009,0.4445553881221263,0.4445553881221263
1226,1226,2022.0,March,21.25951766967773,0.8369888846329817,0.8369888846329817
1227,1227,2022.0,April,12.922900436897956,0.508775607751888,0.508775607751888
1228,1228,2022.0,May,17.027879054729755,0.6703889391625888,0.6703889391625888
1229,1229,2022.0,June,4.350376131971912,0.1712746508650359,0.1712746508650359
