,Year,Month,RF_mm,RF_in
0,1920.0,1.0,108.19262313842773,4.259552092064085
1,1920.0,2.0,20.42378713796427,0.8040861077938689
2,1920.0,3.0,44.97095099648276,1.77050988175129
3,1920.0,4.0,13.598873086028046,0.5353887041743326
4,1920.0,5.0,28.006138990213582,1.1026038972525034
5,1920.0,6.0,8.694094600258293,0.342287188986547
6,1920.0,7.0,5.929346228693868,0.2334388279013334
7,1920.0,8.0,13.43470875771491,0.5289255416423193
8,1920.0,9.0,10.669859681810651,0.420073215819317
9,1920.0,10.0,11.788424874400045,0.46411121552756085
10,1920.0,11.0,23.65505301297366,0.9313012997233725
11,1920.0,12.0,68.80273148253724,2.7087689560054033
12,1921.0,1.0,77.2034550341931,3.0395061037083897
13,1921.0,2.0,14.698601418799097,0.5786850952283109
14,1921.0,3.0,19.968258449009486,0.7861519074413184
15,1921.0,4.0,15.93081474828196,0.6271974310347229
16,1921.0,5.0,26.22252705332997,1.0323829548555106
17,1921.0,6.0,8.408973112211122,0.331061933551619
18,1921.0,7.0,8.882186549050468,0.3496923838208846
19,1921.0,8.0,8.120354799123911,0.3196990078395241
20,1921.0,9.0,8.349934735140957,0.3287375879976755
21,1921.0,10.0,16.410863734863618,0.6460969974355756
22,1921.0,11.0,44.292117317954265,1.7437841463761523
23,1921.0,12.0,61.22898569211855,2.410589987878683
24,1922.0,1.0,52.338616716992725,2.060575461298926
25,1922.0,2.0,41.64040309780247,1.6393859487323807
26,1922.0,3.0,35.814447738312104,1.4100176274926026
27,1922.0,4.0,21.086689718477018,0.8301846345857095
28,1922.0,5.0,14.217945722433237,0.5597616426154818
29,1922.0,6.0,11.201618210299985,0.44100859095669237
30,1922.0,7.0,38.04149485158396,1.497696647700156
31,1922.0,8.0,13.909312332069481,0.547610721735019
32,1922.0,9.0,26.0249664914477,1.024604979978256
33,1922.0,10.0,21.023423561683067,0.8276938410111444
34,1922.0,11.0,27.11196121802697,1.0674000479538177
35,1922.0,12.0,6.0588606635292805,0.2385378213987906
36,1923.0,1.0,106.45031331659673,4.190957217188848
37,1923.0,2.0,47.503150311145156,1.8702027681553213
38,1923.0,3.0,64.17374344710466,2.5265253325631756
39,1923.0,4.0,90.05983176598183,3.5456626679520404
40,1923.0,5.0,15.557665138454228,0.612506501513946
41,1923.0,6.0,11.204227594228891,0.4411113226074367
42,1923.0,7.0,25.504474608452764,1.0041131735611324
43,1923.0,8.0,18.548819431891808,0.7302684815705437
44,1923.0,9.0,17.28547472482199,0.6805305009772438
45,1923.0,10.0,30.183193227746983,1.1883146940057867
46,1923.0,11.0,12.431366171155657,0.4894238650061283
47,1923.0,12.0,69.28684530153379,2.7278285551784958
48,1924.0,1.0,8.057011418290191,0.31720517394843273
49,1924.0,2.0,28.0953493642283,1.1061161167019018
50,1924.0,3.0,23.03087589766953,0.9067273975460446
51,1924.0,4.0,111.63081762292883,4.394914079642867
52,1924.0,5.0,21.792826526767605,0.8579852963294333
53,1924.0,6.0,13.099555041763809,0.5157305134552681
54,1924.0,7.0,19.814132617070126,0.7800839613019734
55,1924.0,8.0,3.0250966300021163,0.11909829251976836
56,1924.0,9.0,12.306069457923973,0.4844909235403139
57,1924.0,10.0,46.28879215953114,1.8223933921075253
58,1924.0,11.0,53.87677328927176,2.1211328066642428
59,1924.0,12.0,64.02188812507377,2.520546776577708
60,1925.0,1.0,11.544701838231349,0.454515820402809
61,1925.0,2.0,33.84157113714532,1.3323453203600522
62,1925.0,3.0,51.14054266961066,2.013407191716955
63,1925.0,4.0,17.473076217777127,0.6879163865266585
64,1925.0,5.0,12.159501358702942,0.4787205259331867
65,1925.0,6.0,10.302485135885386,0.4056096510191097
66,1925.0,7.0,15.951327156234573,0.6280050061509674
67,1925.0,8.0,11.323766158177303,0.445817565282571
68,1925.0,9.0,18.213797302036497,0.7170786339384448
69,1925.0,10.0,32.41050297873361,1.2760040542808508
70,1925.0,11.0,13.29025586620792,0.5232384199294456
71,1925.0,12.0,38.08172923915989,1.4992806787070825
72,1926.0,1.0,19.92095137166453,0.7842894240812807
73,1926.0,2.0,17.2978399507292,0.6810173208948505
74,1926.0,3.0,18.60946307863508,0.7326560267179166
75,1926.0,4.0,10.398653774471073,0.40939581789256196
76,1926.0,5.0,14.691702622633715,0.5784134890800675
77,1926.0,6.0,37.82695885542985,1.4892503486389705
78,1926.0,7.0,20.426420997787307,0.8041898030624924
79,1926.0,8.0,13.020811992687184,0.5126303934128813
