,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,14.330546853104993,0.5641947579962596,0.5641947579962596
1219,1219,2021.0,August,15.461719823306836,0.6087291269018439,0.6087291269018439
1220,1220,2021.0,September,7.256408931235589,0.2856853909935272,0.2856853909935272
1221,1221,2021.0,October,10.38222850709272,0.408749153822548,0.408749153822548
1222,1222,2021.0,November,10.017256618251462,0.3943801818209237,0.3943801818209237
1223,1223,2021.0,December,133.24578798734225,5.245897164855995,5.245897164855995
1224,1224,2022.0,January,7.228150937684189,0.2845728715623696,0.2845728715623696
1225,1225,2022.0,February,10.392725160136026,0.4091624078793711,0.4091624078793711
1226,1226,2022.0,March,6.364164928007408,0.2505576743310003,0.2505576743310003
1227,1227,2022.0,April,5.126404880771975,0.2018269638099203,0.2018269638099203
1228,1228,2022.0,May,9.651104989136464,0.3799647633518294,0.3799647633518294
1229,1229,2022.0,June,5.542268843340451,0.218199560761435,0.218199560761435
