,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,6.333545723328224,0.2493521938318198,0.2493521938318198
1219,1219,2021.0,August,7.85891138957097,0.3094059602193295,0.3094059602193295
1220,1220,2021.0,September,6.670652980070848,0.2626241330736554,0.2626241330736554
1221,1221,2021.0,October,6.365218485318698,0.250599152965303,0.250599152965303
1222,1222,2021.0,November,7.252539814435519,0.2855330635604535,0.2855330635604535
1223,1223,2021.0,December,142.07803174532376,5.593623297059991,5.593623297059991
1224,1224,2022.0,January,5.166622717563922,0.203410343211178,0.203410343211178
1225,1225,2022.0,February,9.650831633347732,0.3799540013129028,0.3799540013129028
1226,1226,2022.0,March,5.772525057425866,0.2272647660403884,0.2272647660403884
1227,1227,2022.0,April,5.915879172545213,0.2329086288403627,0.2329086288403627
1228,1228,2022.0,May,11.97773609161377,0.4715644130556602,0.4715644130556602
1229,1229,2022.0,June,9.312594120319073,0.3666375637920895,0.3666375637920895
