,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,1.830313605921609,0.0720595907843153,0.0720595907843153
1219,1219,2021.0,August,2.802561287041549,0.1103370585449428,0.1103370585449428
1220,1220,2021.0,September,2.5565665632813843,0.1006522269008419,0.1006522269008419
1221,1221,2021.0,October,1.796376293177133,0.0707234761093359,0.0707234761093359
1222,1222,2021.0,November,6.529943757004791,0.2570843998820784,0.2570843998820784
1223,1223,2021.0,December,132.088802756844,5.200346565230078,5.200346565230078
1224,1224,2022.0,January,5.12430999305222,0.2017444879154417,0.2017444879154417
1225,1225,2022.0,February,7.687674792258294,0.3026643618999328,0.3026643618999328
1226,1226,2022.0,March,2.5913214644232947,0.1020205300954053,0.1020205300954053
1227,1227,2022.0,April,1.9990251162549952,0.0787017762305116,0.0787017762305116
1228,1228,2022.0,May,7.779230521275447,0.3062689181604507,0.3062689181604507
1229,1229,2022.0,June,3.59600958784858,0.1415751806239598,0.1415751806239598
