,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,87.33757840670071,3.438487338846485,3.438487338846485
1219,1219,2021.0,August,66.0366088951027,2.5998664919331773,2.5998664919331773
1220,1220,2021.0,September,75.68441608973912,2.979701420855871,2.979701420855871
1221,1221,2021.0,October,14.435184190561484,0.568314338211082,0.568314338211082
1222,1222,2021.0,November,14.411541068946924,0.5673835066514537,0.5673835066514537
1223,1223,2021.0,December,128.9317846612616,5.076054514222897,5.076054514222897
1224,1224,2022.0,January,15.130445113548866,0.5956868154940499,0.5956868154940499
1225,1225,2022.0,February,13.628854976905572,0.5365690935789595,0.5365690935789595
1226,1226,2022.0,March,35.74252449287163,1.4071860036563637,1.4071860036563637
1227,1227,2022.0,April,55.62085080408788,2.1897972757514914,2.1897972757514914
1228,1228,2022.0,May,41.60360944140088,1.637937379582712,1.637937379582712
1229,1229,2022.0,June,69.24896055787474,2.7263370298375884,2.7263370298375884
