,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,247.1531175360622,9.730437698270164,9.730437698270164
1219,1219,2021.0,August,217.65008011783465,8.568900792040733,8.568900792040733
1220,1220,2021.0,September,196.34370486707573,7.730067120751014,7.730067120751014
1221,1221,2021.0,October,340.019098856363,13.386578695132402,13.386578695132402
1222,1222,2021.0,November,113.65031253860656,4.474421753488448,4.474421753488448
1223,1223,2021.0,December,607.1513296839703,23.903595656849227,23.903595656849227
1224,1224,2022.0,January,51.35726046274944,2.021939388297222,2.021939388297222
1225,1225,2022.0,February,92.34251265927968,3.635531994459831,3.635531994459831
1226,1226,2022.0,March,156.69800475706538,6.169212785711236,6.169212785711236
1227,1227,2022.0,April,278.4310557353928,10.96185258800759,10.96185258800759
1228,1228,2022.0,May,219.657848955637,8.647946809277048,8.647946809277048
1229,1229,2022.0,June,203.33819221588504,8.005440638420671,8.005440638420671
