,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,70.29325130846374,2.767450838915895,2.767450838915895
1219,1219,2021.0,August,75.42558715188292,2.969511305192241,2.969511305192241
1220,1220,2021.0,September,90.26402499407706,3.553701771420357,3.553701771420357
1221,1221,2021.0,October,60.57645933162532,2.384899973686036,2.384899973686036
1222,1222,2021.0,November,46.511070070887456,1.831144490979821,1.831144490979821
1223,1223,2021.0,December,506.5266116892798,19.94199258619212,19.94199258619212
1224,1224,2022.0,January,136.78190698567226,5.385114448254813,5.385114448254813
1225,1225,2022.0,February,47.36876790199054,1.864912122125612,1.864912122125612
1226,1226,2022.0,March,58.38973376031458,2.2988084157604165,2.2988084157604165
1227,1227,2022.0,April,92.55361807557958,3.643843231322031,3.643843231322031
1228,1228,2022.0,May,53.36523859599638,2.1009936455116685,2.1009936455116685
1229,1229,2022.0,June,28.114483387512568,1.106869424705219,1.106869424705219
