,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,321.9208002034024,12.674047252102458,12.674047252102458
1219,1219,2021.0,August,311.532855874688,12.2650730659326,12.2650730659326
1220,1220,2021.0,September,268.2719819559853,10.561889053385247,10.561889053385247
1221,1221,2021.0,October,403.59136240581086,15.889423716764208,15.889423716764208
1222,1222,2021.0,November,64.89300663513545,2.5548427809108447,2.5548427809108447
1223,1223,2021.0,December,375.3832776673447,14.77886919950176,14.77886919950176
1224,1224,2022.0,January,27.55289664635292,1.0847597104863351,1.0847597104863351
1225,1225,2022.0,February,104.80400979307277,4.126142117837511,4.126142117837511
1226,1226,2022.0,March,209.30271884534488,8.240264521470271,8.240264521470271
1227,1227,2022.0,April,302.67935487645616,11.916510034506148,11.916510034506148
1228,1228,2022.0,May,255.1699776734121,10.04606211312646,10.04606211312646
1229,1229,2022.0,June,137.24941975971652,5.403520462980966,5.403520462980966
