,datetime,ET
166,2004-09-13,15.641899441340783
167,2004-09-21,20.242857142857144
168,2004-09-29,20.94777777777778
169,2004-10-07,22.426923076923078
170,2004-10-15,19.79945054945055
171,2004-10-23,20.66123595505618
172,2004-10-31,19.343406593406595
173,2004-11-08,14.635542168674698
174,2004-11-16,18.742944785276077
175,2004-11-24,19.14367088607595
176,2004-12-02,16.880701754385964
177,2004-12-10,11.787362637362639
178,2004-12-18,15.172413793103448
179,2004-12-26,15.248543689320389
180,2005-01-01,15.788970588235294
181,2005-01-09,10.084615384615384
182,2005-01-17,16.697938144329896
183,2005-01-25,16.88125
184,2005-02-02,16.33205128205128
185,2005-02-10,18.26593406593407
186,2005-02-18,14.364835164835165
187,2005-02-26,16.289285714285715
188,2005-03-06,20.117341040462428
189,2005-03-14,17.549624060150375
190,2005-03-22,25.79664804469274
191,2005-03-30,24.13956043956044
192,2005-04-07,25.637640449438205
193,2005-04-15,17.99111111111111
194,2005-04-23,21.36043956043956
195,2005-05-01,23.46043956043956
196,2005-05-09,19.97398843930636
197,2005-05-17,21.314666666666668
198,2005-05-25,23.470879120879122
199,2005-06-02,25.05575757575758
200,2005-06-10,19.88882681564246
201,2005-06-18,26.313286713286715
202,2005-06-26,27.723076923076924
203,2005-07-04,29.73446327683616
204,2005-07-12,25.35
205,2005-07-20,20.376373626373628
206,2005-07-28,28.072067039106145
207,2005-08-05,29.74120879120879
208,2005-08-13,19.266483516483518
209,2005-08-21,18.768156424581004
210,2005-08-29,26.42527472527473
211,2005-09-06,27.053703703703704
212,2005-09-14,28.060555555555556
213,2005-09-22,27.481318681318683
214,2005-09-30,27.885474860335194
215,2005-10-08,19.045054945054947
216,2005-10-16,25.116483516483516
217,2005-10-24,24.089560439560444
218,2005-11-01,21.091836734693878
219,2005-11-09,20.556043956043958
220,2005-11-17,20.481868131868133
221,2005-11-25,18.60604395604396
222,2005-12-03,19.024725274725277
223,2005-12-11,11.395604395604396
224,2005-12-19,13.280769230769232
225,2005-12-27,7.9192307692307695
226,2006-01-01,13.753296703296705
227,2006-01-09,15.330769230769233
228,2006-01-17,15.403296703296704
229,2006-01-25,15.592982456140351
230,2006-02-02,16.52258064516129
231,2006-02-10,19.280769230769234
232,2006-02-18,20.838709677419356
233,2006-02-26,21.78095238095238
234,2006-03-06,21.10824175824176
235,2006-03-14,17.31181102362205
236,2006-03-22,17.970689655172414
237,2006-03-30,23.550549450549454
238,2006-04-07,22.793956043956044
239,2006-04-15,26.2032967032967
240,2006-04-23,26.35842696629214
241,2006-05-01,24.921875
242,2006-05-09,30.376582278481017
243,2006-05-17,27.5381679389313
244,2006-05-25,24.209302325581397
245,2006-06-02,21.579651162790697
246,2006-06-10,25.8484126984127
247,2006-06-18,27.014117647058825
248,2006-06-26,23.42637362637363
249,2006-07-04,29.01593406593407
250,2006-07-12,25.724175824175827
251,2006-07-20,22.24360465116279
252,2006-07-28,29.08681318681319
253,2006-08-05,28.352747252747253
254,2006-08-13,25.237362637362637
255,2006-08-21,24.19338235294118
256,2006-08-29,19.25659340659341
257,2006-09-06,19.921978021978024
258,2006-09-14,21.35303867403315
259,2006-09-22,18.266878980891722
260,2006-09-30,24.77747252747253
261,2006-10-08,19.51098901098901
262,2006-10-16,23.69010989010989
263,2006-10-24,18.91043956043956
264,2006-11-01,19.057692307692307
265,2006-11-09,18.93956043956044
266,2006-11-17,16.81758241758242
267,2006-11-25,15.403314917127071
268,2006-12-03,16.2
269,2006-12-11,12.254285714285714
270,2006-12-19,13.911538461538463
271,2006-12-27,11.25
272,2007-01-01,16.83684210526316
273,2007-01-09,16.262087912087914
274,2007-01-17,11.107142857142858
275,2007-01-25,12.328813559322034
276,2007-02-02,17.86685393258427
277,2007-02-10,15.204347826086957
278,2007-02-18,17.240883977900552
279,2007-02-26,21.86551724137931
280,2007-03-06,19.27692307692308
281,2007-03-14,22.55
282,2007-03-22,22.65164835164835
283,2007-03-30,18.1292817679558
284,2007-04-07,19.71454545454546
285,2007-04-15,24.48658536585366
286,2007-04-23,24.403296703296704
287,2007-05-01,17.974157303370784
288,2007-05-09,21.009497206703912
289,2007-05-17,20.152409638554218
290,2007-05-25,23.61045751633987
291,2007-06-02,21.211494252873564
292,2007-06-10,23.66857142857143
293,2007-06-18,20.86813186813187
294,2007-06-26,24.570879120879123
295,2007-07-04,24.262222222222224
296,2007-07-12,24.978453038674033
297,2007-07-20,25.48139534883721
298,2007-07-28,19.401098901098905
299,2007-08-05,23.475824175824176
300,2007-08-13,28.906043956043955
301,2007-08-21,21.774033149171274
302,2007-08-29,24.417816091954023
303,2007-09-06,23.5478021978022
304,2007-09-14,25.143406593406596
305,2007-09-22,25.11703296703297
306,2007-09-30,23.848850574712642
307,2007-10-08,18.784615384615385
308,2007-10-16,17.179166666666667
309,2007-10-24,19.70769230769231
310,2007-11-09,13.370731707317075
311,2007-11-17,18.944791666666667
312,2007-11-25,19.962130177514794
313,2007-12-03,19.57529411764706
314,2007-12-11,16.501398601398602
315,2007-12-19,17.617032967032966
316,2007-12-27,9.072527472527474
317,2008-01-01,22.99945054945055
318,2008-01-09,14.243406593406593
319,2008-01-17,15.146703296703297
320,2008-01-25,16.266483516483515
321,2008-02-02,16.056875
322,2008-02-10,20.255974842767298
323,2008-02-18,16.07289156626506
324,2008-02-26,16.984615384615385
325,2008-03-05,16.518285714285714
326,2008-03-13,20.88901098901099
327,2008-03-21,20.09010989010989
328,2008-04-06,23.622360248447208
329,2008-04-14,21.857
330,2008-04-22,22.408333333333335
331,2008-04-30,23.069444444444446
332,2008-05-08,26.55195530726257
333,2008-05-16,22.251396648044693
334,2008-05-24,18.642307692307693
335,2008-06-01,21.83109756097561
336,2008-06-09,28.565168539325846
337,2008-06-17,30.32147239263804
338,2008-06-25,22.497714285714288
339,2008-07-03,26.860989010989012
340,2008-07-11,23.701333333333334
341,2008-07-19,30.67256097560976
342,2008-07-27,24.143406593406596
343,2008-08-04,23.809340659340663
344,2008-08-12,20.69945054945055
345,2008-08-20,18.369886363636365
346,2008-08-28,24.34725274725275
347,2008-09-05,23.642134831460677
348,2008-09-13,27.918131868131866
349,2008-09-21,21.716571428571427
350,2008-09-29,21.039560439560443
351,2008-10-07,19.84253731343284
352,2008-10-15,19.358426966292136
353,2008-10-23,19.247222222222224
354,2008-10-31,16.782828282828284
355,2008-11-08,14.495454545454548
356,2008-11-16,16.6
357,2008-11-24,13.678225806451614
358,2008-12-02,14.811904761904763
359,2008-12-10,17.531297709923663
360,2008-12-18,13.752205882352943
361,2008-12-26,9.816964285714286
362,2009-01-01,30.76666666666667
363,2009-01-09,17.213186813186816
364,2009-01-17,14.76043956043956
365,2009-01-25,15.60714285714286
366,2009-02-02,17.586813186813185
367,2009-02-10,18.257692307692306
368,2009-02-18,17.430219780219783
369,2009-02-26,16.43984375
370,2009-03-06,20.290384615384617
371,2009-03-14,19.7822695035461
372,2009-03-22,20.913186813186815
373,2009-03-30,21.0
374,2009-04-07,24.90962962962963
375,2009-04-15,27.455629139072848
376,2009-04-23,26.552857142857142
377,2009-05-01,27.09034090909091
378,2009-05-09,25.838938053097344
379,2009-05-17,25.90875912408759
380,2009-05-25,31.155102040816328
381,2009-06-02,29.994505494505496
382,2009-06-10,30.926744186046513
383,2009-06-18,32.00764705882353
384,2009-06-26,30.421428571428574
385,2009-07-04,27.940229885057473
386,2009-07-12,31.554395604395605
387,2009-07-20,27.04085365853659
388,2009-07-28,31.793406593406594
389,2009-08-05,32.60813953488372
390,2009-08-13,28.984065934065935
391,2009-08-21,27.051098901098904
392,2009-08-29,28.03131868131868
393,2009-09-06,27.798850574712645
394,2009-09-14,26.075824175824177
395,2009-09-22,27.40223880597015
396,2009-09-30,25.91756756756757
397,2009-10-08,28.33072625698324
398,2009-10-16,23.7478021978022
399,2009-10-24,23.779444444444447
400,2009-11-01,21.812849162011176
401,2009-11-09,19.852083333333336
402,2009-11-17,19.950549450549453
403,2009-11-25,21.371428571428574
404,2009-12-03,20.166242038216563
405,2009-12-11,12.051098901098902
406,2009-12-19,12.497802197802198
407,2009-12-27,8.286813186813188
408,2010-01-01,12.595604395604397
409,2010-01-09,14.930167597765365
410,2010-01-17,16.815028901734106
411,2010-01-25,17.842307692307696
412,2010-02-02,15.173076923076923
413,2010-02-10,17.35672514619883
414,2010-02-18,18.413736263736265
415,2010-02-26,18.611363636363638
416,2010-03-06,21.69606741573034
417,2010-03-14,25.21849710982659
418,2010-03-22,26.980769230769234
419,2010-03-30,28.32692307692308
420,2010-04-07,27.51277777777778
421,2010-04-15,24.033516483516486
422,2010-04-23,21.79725274725275
423,2010-05-01,24.50769230769231
424,2010-05-09,26.169780219780222
425,2010-05-17,24.694505494505496
426,2010-05-25,23.229834254143647
427,2010-06-02,23.27747252747253
428,2010-06-10,23.123668639053257
429,2010-06-18,29.33276836158192
430,2010-06-26,26.591758241758242
431,2010-07-04,23.582183908045977
432,2010-07-12,30.1316384180791
433,2010-07-20,19.900000000000002
434,2010-07-28,28.876923076923077
435,2010-08-05,21.849425287356325
436,2010-08-13,18.1489010989011
437,2010-08-21,20.336516853932586
438,2010-08-29,28.249450549450554
439,2010-09-06,20.517582417582418
440,2010-09-14,22.21813186813187
441,2010-09-22,17.574157303370786
442,2010-09-30,22.304255319148936
443,2010-10-08,19.66813186813187
444,2010-10-16,23.301685393258428
445,2010-10-24,22.26716417910448
446,2010-11-01,22.519847328244275
447,2010-11-09,18.119333333333334
448,2010-11-17,22.088617886178863
449,2010-11-25,19.391758241758243
450,2010-12-03,11.100549450549451
451,2010-12-11,15.905494505494506
452,2010-12-19,15.364912280701754
453,2010-12-27,10.21717791411043
454,2011-01-01,15.727814569536424
455,2011-01-09,13.87888198757764
456,2011-01-17,15.130167597765364
457,2011-01-25,18.242045454545455
458,2011-02-02,16.17637362637363
459,2011-02-10,22.450819672131146
460,2011-02-18,18.952694610778444
461,2011-02-26,23.48888888888889
462,2011-03-06,21.598159509202457
463,2011-03-14,18.900602409638555
464,2011-03-22,23.5
465,2011-03-30,21.596491228070178
466,2011-04-07,22.26723163841808
467,2011-04-15,24.728021978021978
468,2011-04-23,22.38171428571429
469,2011-05-01,21.692307692307693
470,2011-05-09,25.26813186813187
471,2011-05-17,28.401098901098905
472,2011-05-25,26.098850574712646
473,2011-06-02,21.19777777777778
474,2011-06-10,28.71779661016949
475,2011-06-18,28.863736263736264
476,2011-06-26,23.91919191919192
477,2011-07-04,28.83901098901099
478,2011-07-12,26.966483516483517
479,2011-07-20,20.143558282208588
480,2011-07-28,23.58823529411765
481,2011-08-05,29.473076923076924
482,2011-08-13,25.387356321839082
483,2011-08-21,27.13258426966292
484,2011-08-29,26.2967032967033
485,2011-09-06,24.70714285714286
486,2011-09-14,24.268503937007875
487,2011-09-22,19.451098901098902
488,2011-09-30,20.747457627118646
489,2011-10-08,23.566206896551726
490,2011-10-16,21.736263736263737
491,2011-10-24,19.914782608695653
492,2011-11-01,19.240109890109892
493,2011-11-09,20.83021978021978
494,2011-11-17,17.811176470588236
495,2011-11-25,18.025174825174826
496,2011-12-03,18.457055214723926
497,2011-12-11,18.395945945945947
498,2011-12-19,18.40377358490566
499,2011-12-27,11.213068181818182
500,2012-01-01,15.425568181818182
501,2012-01-09,16.439506172839508
502,2012-01-17,15.427380952380952
503,2012-01-25,17.654395604395607
504,2012-02-02,14.145604395604394
505,2012-02-10,19.63626373626374
506,2012-02-18,22.672222222222224
507,2012-02-26,20.026400000000002
508,2012-03-05,23.55581395348837
509,2012-03-13,22.58636363636364
510,2012-03-21,26.195530726256983
511,2012-03-29,23.492413793103452
512,2012-04-06,27.97216494845361
513,2012-04-14,26.9456043956044
514,2012-04-22,28.398181818181822
515,2012-04-30,29.305494505494508
516,2012-05-08,25.824806201550388
517,2012-05-16,27.60322580645162
518,2012-05-24,27.918681318681323
519,2012-06-01,29.89640287769784
520,2012-06-09,25.860989010989012
521,2012-06-17,33.26352941176471
522,2012-06-25,29.61666666666667
523,2012-07-03,32.77197802197802
524,2012-07-11,32.807638888888896
525,2012-07-19,22.02596685082873
526,2012-07-27,29.732967032967032
527,2012-08-04,30.54725274725275
528,2012-08-12,28.412087912087912
529,2012-08-20,24.701111111111114
530,2012-08-28,25.713736263736266
531,2012-09-05,23.582222222222224
532,2012-09-13,24.28
533,2012-09-21,28.71098901098901
534,2012-09-29,23.55
535,2012-10-07,21.481868131868133
536,2012-10-15,18.564245810055866
537,2012-10-23,23.06477272727273
538,2012-10-31,20.05263157894737
539,2012-11-24,16.016037735849057
540,2012-12-02,16.289864864864864
541,2012-12-10,19.649425287356323
542,2012-12-18,17.667361111111113
543,2012-12-26,13.146706586826348
544,2013-01-01,19.473913043478262
545,2013-01-09,21.614634146341466
546,2013-01-17,16.020610687022902
547,2013-01-25,20.4675
548,2013-02-02,21.6275
549,2013-02-10,23.402762430939227
550,2013-02-18,24.58648648648649
551,2013-02-26,18.365934065934066
552,2013-03-06,18.943956043956046
553,2013-03-14,19.47378048780488
554,2013-03-22,24.35375
555,2013-03-30,21.187671232876713
556,2013-04-07,23.37289156626506
557,2013-04-15,28.295679012345683
558,2013-04-23,22.72912087912088
559,2013-05-01,29.589204545454546
560,2013-05-09,31.84057142857143
561,2013-05-17,28.515432098765434
562,2013-05-25,30.110909090909093
563,2013-06-02,28.87032967032967
564,2013-06-10,29.178947368421053
565,2013-06-18,28.92327044025157
566,2013-06-26,26.840659340659343
567,2013-07-04,31.47687074829932
568,2013-07-12,27.128750000000004
569,2013-07-20,27.57637362637363
570,2013-07-28,28.563186813186817
571,2013-08-05,28.896590909090907
572,2013-08-13,20.602739726027398
573,2013-08-21,24.26264367816092
574,2013-08-29,14.742138364779874
575,2013-09-06,26.94065934065934
576,2013-09-14,22.274725274725277
577,2013-09-22,24.01923076923077
578,2013-09-30,24.2967032967033
579,2013-10-08,21.68757062146893
580,2013-10-16,20.464583333333337
581,2013-10-24,21.45153374233129
582,2013-11-01,21.397206703910616
583,2013-11-09,18.925
584,2013-11-17,18.3390625
585,2013-11-25,13.70340909090909
586,2013-12-03,18.1489010989011
587,2013-12-11,16.575739644970415
588,2013-12-19,19.489705882352943
589,2013-12-27,12.870760233918128
590,2014-01-01,18.75406976744186
591,2014-01-09,16.575824175824177
592,2014-01-17,14.967582417582419
593,2014-01-25,13.924175824175826
594,2014-02-02,19.28181818181818
595,2014-02-10,20.4489010989011
596,2014-02-18,24.30879120879121
597,2014-02-26,21.79945054945055
598,2014-03-06,25.92857142857143
599,2014-03-14,27.821428571428573
600,2014-03-22,25.712883435582825
601,2014-03-30,25.309890109890112
602,2014-04-07,26.426923076923078
603,2014-04-15,27.27857142857143
604,2014-04-23,26.966483516483517
605,2014-05-01,27.04802259887006
606,2014-05-09,29.848850574712646
607,2014-05-17,24.151955307262572
608,2014-05-25,27.665384615384614
609,2014-06-02,28.146666666666665
610,2014-06-10,26.614835164835167
611,2014-06-18,29.235000000000003
612,2014-06-26,30.38626373626374
613,2014-07-04,26.62230215827338
614,2014-07-12,30.866483516483516
615,2014-07-20,26.74120879120879
616,2014-07-28,26.02967032967033
617,2014-08-05,26.70679012345679
618,2014-08-13,23.573626373626375
619,2014-08-21,29.3972972972973
620,2014-08-29,28.38956043956044
621,2014-09-06,20.743790849673204
622,2014-09-14,26.331547619047623
623,2014-09-22,19.166483516483517
624,2014-09-30,26.735000000000003
625,2014-10-08,23.85240963855422
626,2014-10-16,23.844274809160307
627,2014-10-24,24.093406593406595
628,2014-11-01,20.584065934065933
629,2014-11-09,19.662043795620438
630,2014-11-17,20.095604395604397
631,2014-11-25,18.216129032258063
632,2014-12-03,16.951648351648352
633,2014-12-11,18.286263736263738
634,2014-12-19,15.043065693430657
635,2014-12-27,7.747169811320756
636,2015-01-01,13.306593406593407
637,2015-01-09,9.31868131868132
638,2015-01-17,13.429838709677421
639,2015-01-25,17.891612903225806
640,2015-02-02,15.939655172413794
641,2015-02-10,16.66043956043956
642,2015-02-18,17.44120879120879
643,2015-02-26,19.1
644,2015-03-06,18.029120879120878
645,2015-03-14,21.181318681318682
646,2015-03-22,26.306043956043954
647,2015-03-30,24.546153846153846
648,2015-04-07,26.269461077844312
649,2015-04-15,23.80391061452514
650,2015-04-23,28.593956043956048
651,2015-05-01,22.135714285714286
652,2015-05-09,27.8687074829932
653,2015-05-17,29.78679245283019
654,2015-05-25,31.50975609756098
655,2015-06-02,30.596992481203007
656,2015-06-10,29.308333333333334
657,2015-06-18,30.344943820224717
658,2015-06-26,31.70054945054945
659,2015-07-04,28.419780219780222
660,2015-07-12,31.977714285714285
661,2015-07-20,28.63431952662722
662,2015-07-28,30.272527472527475
663,2015-08-05,31.21292134831461
664,2015-08-13,25.435795454545456
665,2015-08-21,24.46829268292683
666,2015-08-29,29.350285714285715
667,2015-09-06,31.46815642458101
668,2015-09-14,31.54230769230769
669,2015-09-22,28.606179775280903
670,2015-09-30,27.30558659217877
671,2015-10-08,26.734831460674158
672,2015-10-16,24.88736263736264
673,2015-10-24,23.998333333333335
674,2015-11-01,21.057692307692307
675,2015-11-09,19.674719101123596
676,2015-11-17,19.89698795180723
677,2015-11-25,18.376923076923077
678,2015-12-03,12.647802197802198
679,2015-12-11,16.941040462427747
680,2015-12-19,18.197714285714287
681,2015-12-27,11.319101123595507
682,2016-01-01,16.26703910614525
683,2016-01-09,13.454945054945055
684,2016-01-17,16.77252747252747
685,2016-01-25,14.471978021978025
686,2016-02-02,15.505494505494505
687,2016-02-10,15.245555555555555
688,2016-02-18,21.212777777777777
689,2016-02-26,21.442857142857143
690,2016-03-05,20.30526315789474
691,2016-03-13,23.314285714285717
692,2016-03-21,21.719101123595507
693,2016-03-29,22.711538461538463
694,2016-04-06,27.93846153846154
695,2016-04-14,26.01666666666667
696,2016-04-22,21.10604395604396
697,2016-04-30,27.81758241758242
698,2016-05-08,31.26923076923077
699,2016-05-16,28.396153846153847
700,2016-05-24,26.143678160919542
701,2016-06-01,33.07450980392157
702,2016-06-09,31.345625000000002
703,2016-06-17,30.038690476190478
704,2016-06-25,28.989516129032257
705,2016-07-03,31.6489010989011
706,2016-07-11,31.359887005649718
707,2016-07-19,29.863736263736264
708,2016-07-27,29.603296703296703
709,2016-08-04,30.55494505494506
710,2016-08-12,32.548701298701296
711,2016-08-20,25.51098901098901
712,2016-08-28,33.70294117647059
713,2016-09-05,28.283516483516486
714,2016-09-13,26.842718446601943
715,2016-09-21,27.467222222222222
716,2016-09-29,24.530459770114945
717,2016-10-07,26.489010989010993
718,2016-10-15,24.84010989010989
719,2016-10-23,22.846428571428575
720,2016-10-31,17.58846153846154
721,2016-11-08,19.225842696629215
722,2016-11-16,17.095604395604393
723,2016-11-24,16.23305785123967
724,2016-12-02,17.52
725,2016-12-10,17.09010989010989
726,2016-12-18,17.39835164835165
727,2016-12-26,12.073076923076924
728,2017-01-01,17.71098901098901
729,2017-01-09,15.705494505494507
730,2017-01-17,15.411538461538463
731,2017-01-25,15.107453416149069
732,2017-02-02,16.070400000000003
733,2017-02-10,14.970689655172414
734,2017-02-18,18.000625
735,2017-02-26,14.046703296703297
736,2017-03-06,18.431927710843375
737,2017-03-14,20.03901098901099
738,2017-03-22,14.530219780219781
739,2017-03-30,18.789560439560443
740,2017-04-07,21.903296703296704
741,2017-04-15,22.384523809523813
742,2017-04-23,18.84065934065934
743,2017-05-01,23.55
744,2017-05-09,28.824705882352944
745,2017-05-17,27.451098901098902
746,2017-05-25,26.330769230769235
747,2017-06-02,24.209154929577466
748,2017-06-10,26.96630434782609
749,2017-06-18,26.890555555555558
750,2017-06-26,24.132417582417585
751,2017-07-04,20.135164835164836
752,2017-07-12,25.33021978021978
753,2017-07-20,30.848351648351652
754,2017-07-28,27.335164835164836
755,2017-08-05,26.23021978021978
756,2017-08-13,19.90604395604396
757,2017-08-21,24.45659340659341
758,2017-08-29,16.282967032967033
759,2017-09-06,28.700000000000003
760,2017-09-14,22.665384615384617
761,2017-09-22,21.25879120879121
762,2017-09-30,25.366483516483516
763,2017-10-08,24.19505494505495
764,2017-10-16,22.720348837209304
765,2017-10-24,19.751412429378533
766,2017-11-01,17.646703296703297
767,2017-11-09,18.01098901098901
768,2017-11-17,14.83119266055046
769,2017-11-25,18.27304347826087
770,2017-12-03,12.305084745762713
771,2017-12-11,12.692857142857143
772,2017-12-19,13.195604395604395
773,2017-12-27,10.017582417582418
774,2018-01-01,14.423076923076923
775,2018-01-09,16.745806451612903
776,2018-01-17,20.168539325842698
777,2018-01-25,13.297802197802199
778,2018-02-02,19.177500000000002
779,2018-02-10,19.51868131868132
780,2018-02-18,15.704395604395607
781,2018-02-26,20.293406593406594
782,2018-03-06,18.085714285714285
783,2018-03-14,25.42388059701493
784,2018-03-22,23.47637362637363
785,2018-03-30,26.455555555555556
786,2018-04-07,26.383673469387755
787,2018-04-15,22.795783132530122
788,2018-04-23,26.582119205298014
789,2018-05-01,30.260606060606065
790,2018-05-09,29.211538461538467
791,2018-05-17,29.062087912087915
792,2018-05-25,24.70287356321839
793,2018-06-02,30.79120879120879
794,2018-06-10,30.38101265822785
795,2018-06-18,24.650549450549452
796,2018-06-26,29.72197802197802
797,2018-07-04,29.63791208791209
798,2018-07-12,28.46637168141593
799,2018-07-20,29.58461538461539
800,2018-07-28,28.696747967479673
801,2018-08-05,31.105494505494505
802,2018-08-13,24.650000000000002
803,2018-08-21,25.96797752808989
804,2018-08-29,25.45714285714286
805,2018-09-06,30.01098901098901
806,2018-09-14,23.192168674698795
807,2018-09-22,25.434065934065934
808,2018-09-30,21.901840490797547
809,2018-10-08,23.31878453038674
810,2018-10-16,22.693956043956046
811,2018-10-24,22.019662921348313
812,2018-11-01,20.812637362637364
813,2018-11-09,16.616483516483516
814,2018-11-17,17.426923076923078
815,2018-11-25,17.30879120879121
816,2018-12-03,16.48208092485549
817,2018-12-11,15.619318181818182
818,2018-12-19,17.96868131868132
819,2018-12-27,10.632967032967034
820,2019-01-01,12.887709497206703
821,2019-01-09,11.959649122807019
822,2019-01-17,13.295104895104897
823,2019-01-25,21.074285714285715
824,2019-02-02,21.611851851851853
825,2019-02-10,18.163636363636364
826,2019-02-18,20.505000000000003
827,2019-02-26,19.569186046511632
