,datetime,NDVI
155,2006-11-17,0.4699313186813187
156,2006-12-03,0.45119615384615386
157,2006-12-19,0.34341758241758247
158,2007-01-01,0.27101593406593405
159,2007-01-17,0.2486769230769231
160,2007-02-02,0.3076346153846154
161,2007-02-18,0.32084890109890113
162,2007-03-06,0.290828021978022
163,2007-03-22,0.24453076923076925
164,2007-04-07,0.21752692307692312
165,2007-04-23,0.2009521978021978
166,2007-05-09,0.19102087912087912
167,2007-05-25,0.1896934065934066
168,2007-06-10,0.17625439560439563
169,2007-06-26,0.18218186813186812
170,2007-07-12,0.17886978021978023
171,2007-07-28,0.17279945054945056
172,2007-08-13,0.18749285714285716
173,2007-08-29,0.21567527472527473
174,2007-09-14,0.20470714285714287
175,2007-09-30,0.1887978021978022
176,2007-10-16,0.1877824175824176
