,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,6.834148081609244,0.0
3,1920-04-01,3.1099846937194915,-0.3433765885343809
4,1920-05-01,3.4085024831781263,0.0
5,1920-06-01,1.980279790413383,-0.3721050537616433
6,1920-07-01,1.6783299141403838,-0.3784594445201675
7,1920-08-01,1.1046515585301997,-0.8639021266415122
8,1920-09-01,1.1824375853629698,-0.6732737785944596
9,1920-10-01,1.4131099729891972,-0.5697558238249758
10,1920-11-01,1.81548573107025,-0.5678972292537278
11,1920-12-01,4.104181471256337,0.0
12,1921-01-01,6.679576359437165,0.0
13,1921-02-01,6.326960154942104,0.0
14,1921-03-01,4.404343106378018,-0.0343969152604772
15,1921-04-01,1.992034433704352,-1.0853526478885889
16,1921-05-01,2.4457322933315515,-0.5618388806331605
17,1921-06-01,1.990642319441852,-0.3624145423212638
18,1921-07-01,1.7131372722280136,-0.3364426824013469
19,1921-08-01,1.000453325212027,-1.0376255754674737
20,1921-09-01,0.9981289796580836,-0.9669319359941168
21,1921-10-01,1.2945335932727744,-0.7260634645077889
22,1921-11-01,2.7186187318094026,0.0
23,1921-12-01,4.80047113169041,0.0
24,1922-01-01,6.214949595553762,0.0
25,1922-02-01,6.1105513979099895,0.0
26,1922-03-01,5.1099790375239085,0.0
27,1922-04-01,3.879588210810692,0.0
28,1922-05-01,2.7999639046937927,-0.31208478966345
29,1922-06-01,1.8309548681578829,-0.5157667453790538
30,1922-07-01,2.4984668812723294,0.0
31,1922-08-01,2.4863159603918668,0.0
32,1922-09-01,3.06991234941343,0.0
33,1922-10-01,2.3999095427244184,0.0
34,1922-11-01,2.9196988689432173,0.0
35,1922-12-01,2.133631710363752,-1.0289948021908626
36,1923-01-01,5.496895086541456,0.0
37,1923-02-01,6.29969780674296,0.0
38,1923-03-01,8.587685317907344,0.0
39,1923-04-01,7.942390768670537,0.0
40,1923-05-01,6.684694502029161,0.0
41,1923-06-01,4.599280492073422,0.0
42,1923-07-01,2.057730997682514,0.0
43,1923-08-01,2.175492977739112,0.0
44,1923-09-01,2.414912156108919,0.0
45,1923-10-01,2.599113676553573,0.0
46,1923-11-01,2.358269059989158,-0.0834668525067839
47,1923-12-01,4.4055671141904105,0.0
48,1924-01-01,3.5344575941330563,-0.4325104950400552
49,1924-02-01,4.151149845828829,-0.2477795929625125
50,1924-03-01,2.3300486881963782,-1.0286452418493246
51,1924-04-01,6.407757593890813,0.0
52,1924-05-01,6.159626773518344,0.0
53,1924-06-01,5.768629889427568,0.0
54,1924-07-01,2.153799771086674,0.0
55,1924-08-01,1.414912767277009,-0.4061777955018836
56,1924-09-01,1.3836731773620548,-0.3868897159386946
57,1924-10-01,2.4259826081676064,0.0
58,1924-11-01,4.428017122312081,0.0
59,1924-12-01,6.464072975349476,0.0
60,1925-01-01,5.096195403644759,0.0
61,1925-02-01,4.307407917340568,-0.1808244578502821
62,1925-03-01,3.800268332479816,-0.2825484609904014
63,1925-04-01,4.033668898603665,0.0
64,1925-05-01,3.1800441041767997,-0.0670089662080853
65,1925-06-01,1.572246563478954,-0.7850804139944653
66,1925-07-01,1.512335183103263,-0.587467438699637
67,1925-08-01,1.479432222452647,-0.3198895956255992
68,1925-09-01,1.7909012053719824,0.0
69,1925-10-01,2.438900253501866,0.0
70,1925-11-01,2.5163211081487407,0.0
71,1925-12-01,3.2985231529173777,-0.1961443564219931
72,1926-01-01,2.806808522717808,-0.8053237393107965
73,1926-02-01,2.964587423683213,-0.823281214054985
74,1926-03-01,2.197962771694047,-1.1106319917908103
75,1926-04-01,1.823069165505328,-1.2215912201659007
76,1926-05-01,1.720465333690545,-1.1647812282158816
77,1926-06-01,2.4770596556115985,0.0
78,1926-07-01,2.871853640781529,0.0
79,1926-08-01,2.806070545114343,0.0
80,1926-09-01,2.283800995617039,0.0
81,1926-10-01,3.053218837921889,0.0
82,1926-11-01,3.5093511036959253,0.0
83,1926-12-01,3.0040890912422924,-0.3845972810889503
84,1927-01-01,3.087943922001421,-0.6541190010232015
85,1927-02-01,3.4212528236846644,-0.585675221397501
86,1927-03-01,5.228602812138975,0.0
87,1927-04-01,6.384264394013004,0.0
88,1927-05-01,6.305716653962321,0.0
89,1927-06-01,4.783446668928715,0.0
90,1927-07-01,2.3951903175109086,0.0
