,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,3.397217060687274,0.1337487031766643,0.1337487031766643
1219,1219,2021.0,August,8.59970527005619,0.3385710736242594,0.3385710736242594
1220,1220,2021.0,September,10.745654766376202,0.4230572742667796,0.4230572742667796
1221,1221,2021.0,October,11.414744568999703,0.4493993924803033,0.4493993924803033
1222,1222,2021.0,November,10.404792159266728,0.4096374865853042,0.4096374865853042
1223,1223,2021.0,December,210.8410388111363,8.300828299651036,8.300828299651036
1224,1224,2022.0,January,8.437918536056427,0.3322015171675759,0.3322015171675759
1225,1225,2022.0,February,13.358123090845591,0.5259103579073069,0.5259103579073069
1226,1226,2022.0,March,6.204094229365242,0.2442556783214662,0.2442556783214662
1227,1227,2022.0,April,4.209411546323427,0.1657248640284813,0.1657248640284813
1228,1228,2022.0,May,21.29628950040016,0.8384365945039434,0.8384365945039434
1229,1229,2022.0,June,20.30467667099992,0.7993967193307056,0.7993967193307056
