,Unnamed: 0,Year,Month,RF_mm,RF_in,RF
1218,1218,2021.0,July,204.79227400799184,8.062687953070546,8.062687953070546
1219,1219,2021.0,August,189.9590226776746,7.47870168022341,7.47870168022341
1220,1220,2021.0,September,263.3999144106495,10.370075370498013,10.370075370498013
1221,1221,2021.0,October,225.1069852089396,8.862479732635416,8.862479732635416
1222,1222,2021.0,November,148.04796654837472,5.828660100329714,5.828660100329714
1223,1223,2021.0,December,655.5008277114557,25.80711920123841,25.80711920123841
1224,1224,2022.0,January,101.09013133146324,3.9799264303725694,3.9799264303725694
1225,1225,2022.0,February,69.28714444685956,2.727840332553526,2.727840332553526
1226,1226,2022.0,March,119.64555966124244,4.710455104773324,4.710455104773324
1227,1227,2022.0,April,205.3909893425144,8.086259422933637,8.086259422933637
1228,1228,2022.0,May,146.80273912390885,5.779635398579089,5.779635398579089
1229,1229,2022.0,June,164.62261877254565,6.48120546348605,6.48120546348605
