,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,22.835666732081723,-0.1552238426708323
3,1920-04-01,17.80628175629024,-0.7468365905717625
4,1920-05-01,19.879193391376607,-0.41336194662650627
5,1920-06-01,10.917646604971848,-1.1040390878629591
6,1920-07-01,11.327066803572652,-0.8738967725683406
7,1920-08-01,11.36270211808892,-0.8017243763043792
8,1920-09-01,13.537770928401606,-0.26000146771096705
9,1920-10-01,12.00523335700362,-0.22102586184882955
10,1920-11-01,15.085390423824807,-0.025535112254970942
11,1920-12-01,21.26940258937465,0.0732921164153159
12,1921-01-01,42.42982762221122,1.4302082857411051
13,1921-02-01,39.33818683952694,1.2327666837586166
14,1921-03-01,39.28955966196558,1.1221506841916855
15,1921-04-01,22.86017109863566,-0.204793137808563
16,1921-05-01,21.598011628973076,-0.22380566943130506
17,1921-06-01,13.655601733178734,-0.6543054895927685
18,1921-07-01,13.65861048528848,-0.435398991331215
19,1921-08-01,16.24121479626251,0.02217861022567395
20,1921-09-01,18.068008327129295,0.4676348581829444
21,1921-10-01,16.782072198796335,0.5496184534941743
22,1921-11-01,38.75528366433468,2.4579167856461988
23,1921-12-01,50.44475259671134,2.4359471902016234
24,1922-01-01,59.53502154962986,2.4481990679554215
25,1922-02-01,45.44717904718274,1.6226831175199163
26,1922-03-01,47.9632471184773,1.656034522119409
27,1922-04-01,38.35597343672577,1.070607466102783
28,1922-05-01,30.13159599644178,0.5916204112306849
29,1922-06-01,13.586280377480339,-0.6648822967824767
30,1922-07-01,11.285204844892753,-0.8823143219914837
31,1922-08-01,13.010570268333087,-0.5003844949678835
32,1922-09-01,20.02571331399467,0.7445418246318423
33,1922-10-01,19.16683822682008,0.8803792278289378
34,1922-11-01,20.259360981573437,0.664013001746951
35,1922-12-01,13.721139409751062,-0.8852896505436189
36,1923-01-01,32.2012467643036,0.6885558293576014
37,1923-02-01,28.048075547812044,0.3935182096164461
38,1923-03-01,38.27092624323337,1.0546491540106098
39,1923-04-01,34.34227132504299,0.7789279259996592
40,1923-05-01,36.46964946481775,1.1025867714871262
41,1923-06-01,28.798540373971598,1.1032672365758525
42,1923-07-01,18.54197132532764,0.3401432616548674
43,1923-08-01,19.490583648708046,0.4814656359412886
44,1923-09-01,20.493038661382784,0.8079935265859952
45,1923-10-01,19.837063461518923,0.9684599910786635
46,1923-11-01,19.4819804286734,0.5685058917058691
47,1923-12-01,32.2138175162269,1.1188441962861997
48,1924-01-01,27.787110525977706,0.320403075706084
49,1924-02-01,31.257404821847587,0.6516394551393411
50,1924-03-01,17.89142087616392,-0.6589581093982264
51,1924-04-01,24.364765748501526,-0.05940134699909086
52,1924-05-01,18.111845631907634,-0.6202874108409545
53,1924-06-01,14.562481388126038,-0.519214565607242
54,1924-07-01,11.441019063508769,-0.8510916607003356
55,1924-08-01,12.369351550824526,-0.6143460000132261
56,1924-09-01,14.318471304363802,-0.12405201598663029
57,1924-10-01,18.294930553378517,0.7627429871637038
58,1924-11-01,25.85525201102839,1.2896882092158792
59,1924-12-01,28.59166168677639,0.8029479121036682
60,1925-01-01,24.568623386576817,0.026742974796259995
61,1925-02-01,14.864225413154195,-0.9474407958883972
62,1925-03-01,21.887232095629756,-0.24564401837031627
63,1925-04-01,26.94249805286391,0.17627463108709557
64,1925-05-01,32.5719911767257,0.795971389206804
65,1925-06-01,27.777250731724756,1.0075557262027368
66,1925-07-01,19.90293761835365,0.5314127068657155
67,1925-08-01,20.48068536568794,0.6112232344398959
68,1925-09-01,15.096850998005346,0.006614706552739537
69,1925-10-01,14.925369259559584,0.2700043945128212
70,1925-11-01,10.47555223946713,-0.7911414535689243
71,1925-12-01,9.6472202643315,-1.5671169377771863
72,1926-01-01,10.080895941697097,-1.7895372069784317
73,1926-02-01,13.233980477717527,-1.165229325512215
74,1926-03-01,12.938532236384265,-1.2718437660286483
75,1926-04-01,17.220596252577398,-0.8162187801400789
76,1926-05-01,15.71954232800365,-0.9237625798572955
77,1926-06-01,17.884701942297955,-0.06842290266111573
78,1926-07-01,15.006192220456978,-0.2048921257997604
79,1926-08-01,16.013592192486534,-0.012213850524266327
80,1926-09-01,15.105469419725772,0.00803590037667106
81,1926-10-01,15.054906511880272,0.29023611503782826
82,1926-11-01,13.980706927788098,-0.19265211944736374
83,1926-12-01,13.92020528452861,-0.8558485994898177
84,1927-01-01,22.88757417465439,-0.1369778746727508
85,1927-02-01,21.981725218263666,-0.15386599235303422
86,1927-03-01,24.42891737411538,-0.008868661353277504
87,1927-04-01,23.619451325606278,-0.13064241913165694
88,1927-05-01,23.3194756051955,-0.04391748269245401
89,1927-06-01,20.88402663938333,0.2922945722959306
90,1927-07-01,16.531031870910063,0.039674913941263705
91,1927-08-01,19.0522815236957,0.42263561528972193
92,1927-09-01,20.166151547314357,0.7637107705083147
93,1927-10-01,14.75475886768151,0.24317898451793388
94,1927-11-01,14.205416370512989,-0.15795534436571732
95,1927-12-01,24.16173108424284,0.3787907967930265
96,1928-01-01,29.170799549139424,0.4397127253578965
97,1928-02-01,28.19113052168798,0.4054270897576564
98,1928-03-01,19.72745022002601,-0.46195508723583
99,1928-04-01,18.013046604957594,-0.7227190326050612
100,1928-05-01,22.281101331110904,-0.1513080378448623
101,1928-06-01,19.78508132257253,0.1644076658084167
102,1928-07-01,23.81627314456083,1.0375067809572232
103,1928-08-01,18.064524426204052,0.2866960522282233
104,1928-09-01,20.061571918846347,0.7494446347561469
105,1928-10-01,11.862099986593341,-0.24707237115962852
